"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Nepal","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2235.0","1327.0","908.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","202.0","103.0","99.0","-"
"25-34 years","781.0","417.0","364.0","-"
"35-44 years","833.0","517.0","316.0","-"
"45-54 years","327.0","223.0","104.0","-"
"55-64 years","72.0","54.0","18.0","-"
"65 years and over","20.0","13.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","436.0","289.0","147.0","-"
"Married","1624.0","939.0","685.0","-"
"Other","101.0","60.0","41.0","-"
"Unknown","74.0","39.0","35.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","478.0","324.0","154.0","-"
"Service occupations","301.0","151.0","150.0","-"
"Sales and office occupations","385.0","245.0","140.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","167.0","D","D","-"
"Military","14.0","D","D","-"
"No occupation/not working outside home","401.0","153.0","248.0","-"
"Homemakers","79.0","D","D","-"
"Students or children","170.0","80.0","90.0","-"
"Retirees","10.0","D","D","-"
"Unemployed","142.0","64.0","78.0","-"
"Unknown","478.0","306.0","172.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","31.0","16.0","15.0","-"
"California","308.0","173.0","135.0","-"
"Colorado","157.0","96.0","61.0","-"
"Connecticut","48.0","28.0","20.0","-"
"Florida","40.0","22.0","18.0","-"
"Georgia","29.0","23.0","6.0","-"
"Illinois","57.0","32.0","25.0","-"
"Maryland","145.0","95.0","50.0","-"
"Massachusetts","127.0","73.0","54.0","-"
"Michigan","21.0","9.0","12.0","-"
"Minnesota","39.0","22.0","17.0","-"
"Nevada","10.0","7.0","3.0","-"
"New Jersey","33.0","15.0","18.0","-"
"New York","257.0","152.0","105.0","-"
"North Carolina","43.0","26.0","17.0","-"
"Pennsylvania","21.0","10.0","11.0","-"
"Texas","257.0","161.0","96.0","-"
"Virginia","182.0","107.0","75.0","-"
"Washington","51.0","30.0","21.0","-"
"Other","305.0","191.0","114.0","-"
"Unknown","74.0","39.0","35.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
