"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Slovakia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","421.0","159.0","262.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","8.0","8.0","-"
"25-34 years","162.0","47.0","115.0","-"
"35-44 years","175.0","77.0","98.0","-"
"45-54 years","40.0","19.0","21.0","-"
"55-64 years","22.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","67.0","43.0","24.0","-"
"Married","292.0","93.0","199.0","-"
"Other","57.0","20.0","37.0","-"
"Unknown","5.0","3.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","107.0","40.0","67.0","-"
"Service occupations","42.0","14.0","28.0","-"
"Sales and office occupations","48.0","10.0","38.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","16.0","D","-"
"Production, transportation, and material moving occupations","31.0","22.0","9.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","82.0","13.0","69.0","-"
"Homemakers","31.0","-","31.0","-"
"Students or children","D","D","21.0","-"
"Retirees","D","-","D","-"
"Unemployed","25.0","D","D","-"
"Unknown","92.0","44.0","48.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","7.0","3.0","4.0","-"
"California","44.0","21.0","23.0","-"
"Colorado","11.0","4.0","7.0","-"
"Connecticut","8.0","D","D","-"
"Florida","36.0","11.0","25.0","-"
"Georgia","14.0","3.0","11.0","-"
"Illinois","39.0","14.0","25.0","-"
"Maryland","9.0","3.0","6.0","-"
"Massachusetts","10.0","4.0","6.0","-"
"Michigan","7.0","D","D","-"
"Minnesota","6.0","D","D","-"
"New Jersey","66.0","28.0","38.0","-"
"New York","59.0","23.0","36.0","-"
"North Carolina","6.0","D","D","-"
"Ohio","7.0","D","D","-"
"Pennsylvania","17.0","7.0","10.0","-"
"Texas","6.0","3.0","3.0","-"
"Virginia","7.0","-","7.0","-"
"Washington","5.0","D","D","-"
"Other","50.0","19.0","31.0","-"
"Unknown","7.0","3.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
