"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Algeria","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","773.0","465.0","308.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","37.0","17.0","20.0","-"
"25-34 years","211.0","116.0","95.0","-"
"35-44 years","304.0","190.0","114.0","-"
"45-54 years","153.0","103.0","50.0","-"
"55-64 years","44.0","30.0","14.0","-"
"65 years and over","24.0","9.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","172.0","134.0","38.0","-"
"Married","522.0","281.0","241.0","-"
"Other","65.0","40.0","25.0","-"
"Unknown","14.0","10.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","141.0","82.0","59.0","-"
"Service occupations","95.0","72.0","23.0","-"
"Sales and office occupations","56.0","28.0","28.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","14.0","D","D","-"
"Production, transportation, and material moving occupations","110.0","105.0","5.0","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","205.0","60.0","145.0","-"
"Homemakers","58.0","-","58.0","-"
"Students or children","46.0","D","D","-"
"Retirees","6.0","D","D","-"
"Unemployed","95.0","36.0","59.0","-"
"Unknown","148.0","105.0","43.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","6.0","D","D","-"
"California","104.0","69.0","35.0","-"
"Colorado","12.0","7.0","5.0","-"
"Connecticut","8.0","D","D","-"
"Florida","52.0","27.0","25.0","-"
"Georgia","11.0","7.0","4.0","-"
"Illinois","43.0","22.0","21.0","-"
"Maryland","19.0","10.0","9.0","-"
"Massachusetts","86.0","52.0","34.0","-"
"Michigan","21.0","9.0","12.0","-"
"Nevada","6.0","D","D","-"
"New Jersey","52.0","31.0","21.0","-"
"New York","101.0","60.0","41.0","-"
"North Carolina","15.0","8.0","7.0","-"
"Ohio","27.0","17.0","10.0","-"
"Pennsylvania","52.0","37.0","15.0","-"
"Texas","45.0","31.0","14.0","-"
"Virginia","19.0","8.0","11.0","-"
"Washington","17.0","8.0","9.0","-"
"Other","63.0","40.0","23.0","-"
"Unknown","14.0","10.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
