"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cameroon","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2172.0","1094.0","1078.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","125.0","53.0","72.0","-"
"25-34 years","694.0","329.0","365.0","-"
"35-44 years","898.0","462.0","436.0","-"
"45-54 years","339.0","198.0","141.0","-"
"55-64 years","89.0","44.0","45.0","-"
"65 years and over","27.0","8.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","599.0","301.0","298.0","-"
"Married","1251.0","653.0","598.0","-"
"Other","282.0","119.0","163.0","-"
"Unknown","40.0","21.0","19.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","786.0","380.0","406.0","-"
"Service occupations","342.0","142.0","200.0","-"
"Sales and office occupations","115.0","69.0","46.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","15.0","-","-"
"Production, transportation, and material moving occupations","86.0","D","D","-"
"Military","36.0","D","D","-"
"No occupation/not working outside home","404.0","165.0","239.0","-"
"Homemakers","35.0","-","35.0","-"
"Students or children","246.0","109.0","137.0","-"
"Retirees","10.0","D","D","-"
"Unemployed","113.0","D","D","-"
"Unknown","388.0","216.0","172.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","25.0","9.0","16.0","-"
"California","115.0","52.0","63.0","-"
"Colorado","16.0","9.0","7.0","-"
"Connecticut","9.0","5.0","4.0","-"
"Florida","45.0","25.0","20.0","-"
"Georgia","144.0","65.0","79.0","-"
"Illinois","70.0","37.0","33.0","-"
"Maryland","669.0","329.0","340.0","-"
"Massachusetts","101.0","48.0","53.0","-"
"Michigan","35.0","13.0","22.0","-"
"Minnesota","93.0","43.0","50.0","-"
"New Jersey","47.0","28.0","19.0","-"
"New York","76.0","36.0","40.0","-"
"North Carolina","25.0","13.0","12.0","-"
"Ohio","81.0","40.0","41.0","-"
"Pennsylvania","25.0","13.0","12.0","-"
"Texas","224.0","116.0","108.0","-"
"Virginia","71.0","37.0","34.0","-"
"Washington","15.0","7.0","8.0","-"
"Other","246.0","148.0","98.0","-"
"Unknown","40.0","21.0","19.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
