"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Fiji","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1118.0","496.0","622.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","120.0","62.0","58.0","-"
"25-34 years","352.0","148.0","204.0","-"
"35-44 years","190.0","88.0","102.0","-"
"45-54 years","236.0","99.0","137.0","-"
"55-64 years","153.0","70.0","83.0","-"
"65 years and over","67.0","29.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","242.0","137.0","105.0","-"
"Married","741.0","322.0","419.0","-"
"Other","134.0","36.0","98.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","206.0","81.0","125.0","-"
"Service occupations","171.0","60.0","111.0","-"
"Sales and office occupations","119.0","53.0","66.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","D","D","-"
"Production, transportation, and material moving occupations","82.0","64.0","18.0","-"
"Military","11.0","D","D","-"
"No occupation/not working outside home","252.0","88.0","164.0","-"
"Homemakers","62.0","D","D","-"
"Students or children","56.0","26.0","30.0","-"
"Retirees","21.0","D","D","-"
"Unemployed","113.0","53.0","60.0","-"
"Unknown","261.0","126.0","135.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","7.0","D","D","-"
"California","887.0","386.0","501.0","-"
"Colorado","D","D","D","-"
"Connecticut","D","-","D","-"
"Florida","D","D","D","-"
"Georgia","D","D","-","-"
"Illinois","10.0","D","D","-"
"Maryland","D","D","-","-"
"Massachusetts","8.0","4.0","4.0","-"
"Michigan","D","-","D","-"
"Nevada","7.0","D","D","-"
"New Jersey","4.0","-","4.0","-"
"New York","3.0","D","D","-"
"North Carolina","D","D","D","-"
"Ohio","D","D","D","-"
"Pennsylvania","D","-","D","-"
"Texas","17.0","8.0","9.0","-"
"Virginia","7.0","4.0","3.0","-"
"Washington","80.0","33.0","47.0","-"
"Other","72.0","38.0","34.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
