"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Canada","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9318.0","4437.0","4879.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","926.0","501.0","425.0","-"
"25-34 years","1420.0","656.0","764.0","-"
"35-44 years","2566.0","1175.0","1390.0","1.0"
"45-54 years","2535.0","1239.0","1295.0","1.0"
"55-64 years","1339.0","630.0","709.0","-"
"65 years and over","532.0","236.0","296.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1796.0","986.0","810.0","-"
"Married","6516.0","3052.0","3464.0","-"
"Other","931.0","365.0","566.0","-"
"Unknown","75.0","34.0","39.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3768.0","2024.0","1744.0","-"
"Service occupations","377.0","134.0","243.0","-"
"Sales and office occupations","765.0","310.0","455.0","-"
"Farming, fishing, and forestry occupations","11.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","95.0","D","D","-"
"Production, transportation, and material moving occupations","234.0","161.0","73.0","-"
"Military","54.0","46.0","8.0","-"
"No occupation/not working outside home","2173.0","723.0","1450.0","-"
"Homemakers","547.0","18.0","529.0","-"
"Students or children","680.0","348.0","332.0","-"
"Retirees","336.0","150.0","186.0","-"
"Unemployed","610.0","207.0","403.0","-"
"Unknown","1841.0","937.0","902.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","360.0","176.0","184.0","-"
"California","1254.0","610.0","644.0","-"
"Colorado","229.0","104.0","125.0","-"
"Connecticut","146.0","68.0","78.0","-"
"Florida","1064.0","505.0","559.0","-"
"Georgia","254.0","124.0","130.0","-"
"Illinois","282.0","147.0","135.0","-"
"Maryland","134.0","59.0","75.0","-"
"Massachusetts","309.0","139.0","170.0","-"
"Michigan","354.0","178.0","176.0","-"
"Minnesota","138.0","64.0","74.0","-"
"New Jersey","233.0","105.0","128.0","-"
"New York","550.0","259.0","291.0","-"
"North Carolina","293.0","136.0","157.0","-"
"Ohio","211.0","102.0","109.0","-"
"Pennsylvania","236.0","105.0","131.0","-"
"Texas","703.0","346.0","357.0","-"
"Virginia","191.0","86.0","105.0","-"
"Washington","527.0","238.0","289.0","-"
"Other","1770.0","849.0","921.0","-"
"Unknown","80.0","37.0","41.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
