"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Nicaragua","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5092.0","2200.0","2892.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","401.0","194.0","207.0","-"
"25-34 years","1529.0","652.0","877.0","-"
"35-44 years","1026.0","495.0","531.0","-"
"45-54 years","952.0","414.0","538.0","-"
"55-64 years","642.0","260.0","382.0","-"
"65 years and over","542.0","185.0","357.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1490.0","672.0","818.0","-"
"Married","2778.0","1232.0","1546.0","-"
"Other","767.0","267.0","500.0","-"
"Unknown","57.0","29.0","28.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","562.0","262.0","300.0","-"
"Service occupations","568.0","178.0","390.0","-"
"Sales and office occupations","521.0","174.0","347.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","140.0","D","D","-"
"Production, transportation, and material moving occupations","605.0","412.0","193.0","-"
"Military","29.0","21.0","8.0","-"
"No occupation/not working outside home","1469.0","448.0","1021.0","-"
"Homemakers","270.0","3.0","267.0","-"
"Students or children","183.0","65.0","118.0","-"
"Retirees","196.0","79.0","117.0","-"
"Unemployed","820.0","301.0","519.0","-"
"Unknown","1194.0","570.0","624.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","28.0","14.0","14.0","-"
"California","1068.0","474.0","594.0","-"
"Colorado","19.0","10.0","9.0","-"
"Connecticut","14.0","8.0","6.0","-"
"Florida","2577.0","1066.0","1511.0","-"
"Georgia","89.0","40.0","49.0","-"
"Illinois","41.0","17.0","24.0","-"
"Maryland","90.0","46.0","44.0","-"
"Massachusetts","36.0","14.0","22.0","-"
"Minnesota","23.0","14.0","9.0","-"
"Nevada","54.0","25.0","29.0","-"
"New Jersey","106.0","48.0","58.0","-"
"New York","127.0","56.0","71.0","-"
"North Carolina","84.0","38.0","46.0","-"
"Ohio","21.0","10.0","11.0","-"
"Pennsylvania","24.0","8.0","16.0","-"
"Texas","227.0","96.0","131.0","-"
"Virginia","54.0","23.0","31.0","-"
"Washington","35.0","16.0","19.0","-"
"Other","318.0","148.0","170.0","-"
"Unknown","57.0","29.0","28.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
