"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Burundi","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","168.0","94.0","74.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","D","D","-"
"25-34 years","48.0","24.0","24.0","-"
"35-44 years","60.0","34.0","26.0","-"
"45-54 years","38.0","24.0","14.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","45.0","27.0","18.0","-"
"Married","108.0","58.0","50.0","-"
"Other","11.0","6.0","5.0","-"
"Unknown","4.0","3.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","15.0","14.0","-"
"Service occupations","28.0","12.0","16.0","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","25.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","34.0","15.0","19.0","-"
"Homemakers","6.0","D","D","-"
"Students or children","15.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","13.0","7.0","6.0","-"
"Unknown","38.0","23.0","15.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","12.0","6.0","6.0","-"
"California","8.0","D","D","-"
"Colorado","4.0","D","D","-"
"Connecticut","D","D","-","-"
"Florida","D","D","-","-"
"Georgia","8.0","5.0","3.0","-"
"Illinois","5.0","D","D","-"
"Maryland","10.0","4.0","6.0","-"
"Massachusetts","D","D","D","-"
"Minnesota","4.0","4.0","-","-"
"New Jersey","D","D","-","-"
"New York","26.0","14.0","12.0","-"
"North Carolina","5.0","D","D","-"
"Ohio","10.0","6.0","4.0","-"
"Pennsylvania","5.0","D","D","-"
"Texas","22.0","11.0","11.0","-"
"Virginia","7.0","3.0","4.0","-"
"Washington","5.0","D","D","-"
"Other","27.0","12.0","15.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
