"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Haiti","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14191.0","6624.0","7566.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1132.0","473.0","659.0","-"
"25-34 years","3760.0","1656.0","2104.0","-"
"35-44 years","4014.0","2031.0","1983.0","-"
"45-54 years","2461.0","1243.0","1217.0","1.0"
"55-64 years","1327.0","646.0","681.0","-"
"65 years and over","1497.0","575.0","922.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4605.0","1950.0","2655.0","-"
"Married","7817.0","4000.0","3817.0","-"
"Other","1694.0","637.0","1057.0","-"
"Unknown","75.0","37.0","37.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1732.0","648.0","1084.0","-"
"Service occupations","3136.0","1150.0","1986.0","-"
"Sales and office occupations","986.0","431.0","555.0","-"
"Farming, fishing, and forestry occupations","35.0","24.0","11.0","-"
"Construction, extraction, maintenance and repair occupations","187.0","184.0","3.0","-"
"Production, transportation, and material moving occupations","1686.0","1278.0","408.0","-"
"Military","102.0","86.0","16.0","-"
"No occupation/not working outside home","3317.0","1273.0","2044.0","-"
"Homemakers","236.0","23.0","213.0","-"
"Students or children","832.0","329.0","503.0","-"
"Retirees","509.0","199.0","310.0","-"
"Unemployed","1740.0","722.0","1018.0","-"
"Unknown","3010.0","1550.0","1459.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","17.0","9.0","8.0","-"
"California","81.0","42.0","39.0","-"
"Colorado","19.0","13.0","6.0","-"
"Connecticut","256.0","122.0","134.0","-"
"Florida","7980.0","3711.0","4269.0","-"
"Georgia","322.0","159.0","163.0","-"
"Illinois","86.0","39.0","47.0","-"
"Maryland","153.0","69.0","84.0","-"
"Massachusetts","1365.0","577.0","788.0","-"
"Michigan","17.0","5.0","12.0","-"
"Nevada","19.0","11.0","8.0","-"
"New Jersey","721.0","359.0","362.0","-"
"New York","2057.0","914.0","1143.0","-"
"North Carolina","52.0","27.0","25.0","-"
"Ohio","25.0","10.0","15.0","-"
"Pennsylvania","305.0","154.0","151.0","-"
"Texas","63.0","39.0","24.0","-"
"Virginia","67.0","36.0","31.0","-"
"Washington","20.0","16.0","4.0","-"
"Other","491.0","275.0","216.0","-"
"Unknown","75.0","37.0","37.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
