"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Somalia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7971.0","4026.0","3945.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1701.0","861.0","840.0","-"
"25-34 years","2995.0","1593.0","1402.0","-"
"35-44 years","1340.0","661.0","679.0","-"
"45-54 years","761.0","365.0","396.0","-"
"55-64 years","555.0","240.0","315.0","-"
"65 years and over","619.0","306.0","313.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3281.0","1838.0","1443.0","-"
"Married","3398.0","1768.0","1630.0","-"
"Other","1208.0","374.0","834.0","-"
"Unknown","84.0","46.0","38.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","443.0","234.0","209.0","-"
"Service occupations","916.0","380.0","536.0","-"
"Sales and office occupations","355.0","191.0","164.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","62.0","D","D","-"
"Production, transportation, and material moving occupations","1512.0","1173.0","339.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","3665.0","1429.0","2236.0","-"
"Homemakers","265.0","6.0","259.0","-"
"Students or children","796.0","367.0","429.0","-"
"Retirees","119.0","54.0","65.0","-"
"Unemployed","2485.0","1002.0","1483.0","-"
"Unknown","1010.0","561.0","449.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","238.0","135.0","103.0","-"
"California","405.0","214.0","191.0","-"
"Colorado","117.0","60.0","57.0","-"
"Connecticut","18.0","13.0","5.0","-"
"Florida","5.0","D","D","-"
"Georgia","138.0","78.0","60.0","-"
"Illinois","148.0","122.0","26.0","-"
"Maryland","46.0","21.0","25.0","-"
"Massachusetts","217.0","117.0","100.0","-"
"Michigan","53.0","26.0","27.0","-"
"Minnesota","2807.0","1292.0","1515.0","-"
"Nevada","23.0","16.0","7.0","-"
"New York","125.0","70.0","55.0","-"
"North Carolina","44.0","21.0","23.0","-"
"Ohio","861.0","433.0","428.0","-"
"Pennsylvania","24.0","D","D","-"
"Texas","209.0","119.0","90.0","-"
"Virginia","101.0","42.0","59.0","-"
"Washington","880.0","423.0","457.0","-"
"Other","1427.0","764.0","663.0","-"
"Unknown","85.0","47.0","38.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
