"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sri Lanka","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1334.0","707.0","627.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","97.0","54.0","43.0","-"
"25-34 years","225.0","115.0","110.0","-"
"35-44 years","489.0","263.0","226.0","-"
"45-54 years","307.0","160.0","147.0","-"
"55-64 years","130.0","70.0","60.0","-"
"65 years and over","86.0","45.0","41.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","241.0","155.0","86.0","-"
"Married","996.0","502.0","494.0","-"
"Other","83.0","40.0","43.0","-"
"Unknown","14.0","10.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","460.0","272.0","188.0","-"
"Service occupations","119.0","52.0","67.0","-"
"Sales and office occupations","141.0","86.0","55.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","D","D","-"
"Production, transportation, and material moving occupations","63.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","297.0","95.0","202.0","-"
"Homemakers","77.0","3.0","74.0","-"
"Students or children","104.0","50.0","54.0","-"
"Retirees","23.0","11.0","12.0","-"
"Unemployed","93.0","31.0","62.0","-"
"Unknown","234.0","130.0","104.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","18.0","6.0","12.0","-"
"California","324.0","161.0","163.0","-"
"Connecticut","8.0","4.0","4.0","-"
"Florida","56.0","33.0","23.0","-"
"Georgia","24.0","12.0","12.0","-"
"Illinois","38.0","22.0","16.0","-"
"Maryland","96.0","47.0","49.0","-"
"Massachusetts","54.0","27.0","27.0","-"
"Michigan","30.0","15.0","15.0","-"
"Minnesota","20.0","11.0","9.0","-"
"Nevada","30.0","16.0","14.0","-"
"New Jersey","61.0","38.0","23.0","-"
"New York","197.0","110.0","87.0","-"
"North Carolina","18.0","9.0","9.0","-"
"Ohio","35.0","17.0","18.0","-"
"Pennsylvania","44.0","26.0","18.0","-"
"Texas","96.0","45.0","51.0","-"
"Virginia","31.0","18.0","13.0","-"
"Washington","13.0","7.0","6.0","-"
"Other","127.0","73.0","54.0","-"
"Unknown","14.0","10.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
