"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Montserrat","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","63.0","28.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","D","D","D","-"
"35-44 years","15.0","9.0","6.0","-"
"45-54 years","20.0","8.0","12.0","-"
"55-64 years","13.0","8.0","5.0","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","3.0","8.0","-"
"Married","34.0","20.0","14.0","-"
"Other","14.0","3.0","11.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","14.0","4.0","10.0","-"
"Sales and office occupations","10.0","4.0","6.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","9.0","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","-","-","-","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","D","-"
"Unknown","12.0","5.0","7.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Colorado","D","-","D","-"
"Connecticut","D","-","D","-"
"Florida","7.0","D","D","-"
"Georgia","D","-","D","-"
"Maryland","D","-","D","-"
"Massachusetts","12.0","7.0","5.0","-"
"Michigan","D","-","D","-"
"New Jersey","3.0","-","3.0","-"
"New York","18.0","9.0","9.0","-"
"North Carolina","D","-","D","-"
"Pennsylvania","D","D","D","-"
"Texas","D","D","-","-"
"Virginia","D","D","-","-"
"Other","8.0","5.0","3.0","-"
"Unknown","4.0","2.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
