"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Central America","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","33784.0","15671.0","18111.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2555.0","1144.0","1411.0","-"
"25-34 years","8469.0","3768.0","4701.0","-"
"35-44 years","9498.0","4875.0","4621.0","2.0"
"45-54 years","6752.0","3199.0","3553.0","-"
"55-64 years","4095.0","1782.0","2313.0","-"
"65 years and over","2414.0","903.0","1511.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Marital status","","","",""
"Single","8468.0","3925.0","4543.0","-"
"Married","20425.0","9876.0","10549.0","-"
"Other","4370.0","1597.0","2773.0","-"
"Unknown","521.0","273.0","246.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4061.0","1971.0","2090.0","-"
"Service occupations","5091.0","1695.0","3396.0","-"
"Sales and office occupations","2864.0","951.0","1913.0","-"
"Farming, fishing, and forestry occupations","117.0","101.0","16.0","-"
"Construction, extraction, maintenance and repair occupations","1328.0","1286.0","42.0","-"
"Production, transportation, and material moving occupations","5172.0","3693.0","1479.0","-"
"Military","226.0","172.0","54.0","-"
"No occupation/not working outside home","7783.0","2300.0","5483.0","-"
"Homemakers","2057.0","46.0","2011.0","-"
"Students or children","1235.0","437.0","798.0","-"
"Retirees","934.0","409.0","525.0","-"
"Unemployed","3557.0","1408.0","2149.0","-"
"Unknown","7142.0","3502.0","3638.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","347.0","146.0","201.0","-"
"California","10289.0","4705.0","5584.0","-"
"Colorado","271.0","119.0","152.0","-"
"Florida","5285.0","2231.0","3054.0","-"
"Georgia","687.0","292.0","395.0","-"
"Illinois","655.0","285.0","370.0","-"
"Louisiana","361.0","195.0","166.0","-"
"Maryland","1272.0","622.0","650.0","-"
"Massachusetts","1036.0","517.0","519.0","-"
"Nevada","593.0","291.0","302.0","-"
"New Jersey","1290.0","652.0","638.0","-"
"New York","2426.0","1165.0","1261.0","-"
"North Carolina","693.0","312.0","381.0","-"
"Pennsylvania","234.0","100.0","134.0","-"
"Rhode Island","250.0","140.0","110.0","-"
"Tennessee","230.0","99.0","131.0","-"
"Texas","3130.0","1530.0","1600.0","-"
"Utah","212.0","86.0","126.0","-"
"Virginia","955.0","462.0","493.0","-"
"Washington","309.0","152.0","157.0","-"
"Other","2740.0","1299.0","1441.0","-"
"Unknown","519.0","271.0","246.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
