"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Philippines","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","42520.0","15656.0","26862.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2867.0","1546.0","1321.0","-"
"25-34 years","10295.0","3375.0","6920.0","-"
"35-44 years","13542.0","4761.0","8780.0","1.0"
"45-54 years","6999.0","2646.0","4353.0","-"
"55-64 years","4360.0","1688.0","2672.0","-"
"65 years and over","4457.0","1640.0","2816.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8806.0","4187.0","4619.0","-"
"Married","29586.0","10543.0","19043.0","-"
"Other","3877.0","816.0","3061.0","-"
"Unknown","251.0","110.0","139.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13476.0","4303.0","9173.0","-"
"Service occupations","5743.0","2117.0","3626.0","-"
"Sales and office occupations","3775.0","1027.0","2748.0","-"
"Farming, fishing, and forestry occupations","49.0","32.0","17.0","-"
"Construction, extraction, maintenance and repair occupations","448.0","421.0","27.0","-"
"Production, transportation, and material moving occupations","2309.0","1428.0","881.0","-"
"Military","495.0","411.0","84.0","-"
"No occupation/not working outside home","8688.0","2845.0","5843.0","-"
"Homemakers","2043.0","140.0","1903.0","-"
"Students or children","1670.0","752.0","918.0","-"
"Retirees","1268.0","505.0","763.0","-"
"Unemployed","3707.0","1448.0","2259.0","-"
"Unknown","7537.0","3072.0","4463.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","641.0","205.0","436.0","-"
"California","17288.0","6677.0","10611.0","-"
"Connecticut","286.0","111.0","175.0","-"
"Florida","1936.0","616.0","1320.0","-"
"Georgia","382.0","143.0","239.0","-"
"Illinois","2238.0","955.0","1283.0","-"
"Maryland","863.0","334.0","529.0","-"
"Massachusetts","309.0","107.0","202.0","-"
"Michigan","357.0","109.0","248.0","-"
"Minnesota","232.0","63.0","169.0","-"
"Nevada","1668.0","600.0","1068.0","-"
"New Jersey","2247.0","877.0","1370.0","-"
"New York","2157.0","728.0","1429.0","-"
"North Carolina","445.0","159.0","286.0","-"
"Ohio","328.0","78.0","250.0","-"
"Pennsylvania","425.0","149.0","276.0","-"
"Texas","2457.0","891.0","1566.0","-"
"Virginia","804.0","296.0","508.0","-"
"Washington","1240.0","403.0","837.0","-"
"Other","5964.0","2044.0","3920.0","-"
"Unknown","253.0","111.0","140.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
