"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Jamaica","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14591.0","5876.0","8714.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1227.0","515.0","712.0","-"
"25-34 years","3823.0","1595.0","2228.0","-"
"35-44 years","3843.0","1626.0","2217.0","-"
"45-54 years","3050.0","1133.0","1917.0","-"
"55-64 years","1695.0","647.0","1047.0","1.0"
"65 years and over","953.0","360.0","593.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4458.0","1598.0","2860.0","-"
"Married","7692.0","3424.0","4268.0","-"
"Other","2346.0","796.0","1550.0","-"
"Unknown","95.0","58.0","36.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2744.0","835.0","1909.0","-"
"Service occupations","2858.0","688.0","2170.0","-"
"Sales and office occupations","1417.0","485.0","932.0","-"
"Farming, fishing, and forestry occupations","9.0","9.0","-","-"
"Construction, extraction, maintenance and repair occupations","398.0","390.0","8.0","-"
"Production, transportation, and material moving occupations","1380.0","1076.0","304.0","-"
"Military","232.0","143.0","89.0","-"
"No occupation/not working outside home","2523.0","874.0","1649.0","-"
"Homemakers","239.0","15.0","224.0","-"
"Students or children","701.0","242.0","459.0","-"
"Retirees","292.0","128.0","164.0","-"
"Unemployed","1291.0","489.0","802.0","-"
"Unknown","3030.0","1376.0","1653.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","42.0","16.0","26.0","-"
"California","247.0","125.0","122.0","-"
"Colorado","24.0","14.0","10.0","-"
"Connecticut","635.0","249.0","386.0","-"
"Florida","4532.0","1850.0","2682.0","-"
"Georgia","804.0","314.0","490.0","-"
"Illinois","172.0","83.0","89.0","-"
"Maryland","468.0","179.0","289.0","-"
"Massachusetts","422.0","180.0","242.0","-"
"Michigan","63.0","23.0","40.0","-"
"Minnesota","31.0","20.0","11.0","-"
"New Jersey","850.0","331.0","519.0","-"
"New York","4382.0","1583.0","2799.0","-"
"North Carolina","155.0","76.0","79.0","-"
"Ohio","87.0","36.0","51.0","-"
"Pennsylvania","437.0","179.0","258.0","-"
"Texas","230.0","105.0","125.0","-"
"Virginia","187.0","83.0","104.0","-"
"Washington","39.0","24.0","15.0","-"
"Other","689.0","348.0","341.0","-"
"Unknown","95.0","58.0","36.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
