"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ukraine","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8489.0","3401.0","5088.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1183.0","536.0","647.0","-"
"25-34 years","2445.0","944.0","1501.0","-"
"35-44 years","1986.0","792.0","1194.0","-"
"45-54 years","1199.0","524.0","675.0","-"
"55-64 years","772.0","296.0","476.0","-"
"65 years and over","904.0","309.0","595.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1633.0","875.0","758.0","-"
"Married","5452.0","2204.0","3248.0","-"
"Other","1370.0","312.0","1058.0","-"
"Unknown","34.0","10.0","24.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1509.0","652.0","857.0","-"
"Service occupations","911.0","207.0","704.0","-"
"Sales and office occupations","526.0","111.0","415.0","-"
"Farming, fishing, and forestry occupations","7.0","3.0","4.0","-"
"Construction, extraction, maintenance and repair occupations","240.0","236.0","4.0","-"
"Production, transportation, and material moving occupations","750.0","569.0","181.0","-"
"Military","23.0","15.0","8.0","-"
"No occupation/not working outside home","2790.0","867.0","1923.0","-"
"Homemakers","433.0","8.0","425.0","-"
"Students or children","767.0","280.0","487.0","-"
"Retirees","334.0","126.0","208.0","-"
"Unemployed","1256.0","453.0","803.0","-"
"Unknown","1733.0","741.0","992.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","49.0","16.0","33.0","-"
"California","1261.0","500.0","761.0","-"
"Colorado","105.0","38.0","67.0","-"
"Connecticut","90.0","40.0","50.0","-"
"Florida","402.0","129.0","273.0","-"
"Georgia","128.0","53.0","75.0","-"
"Illinois","658.0","269.0","389.0","-"
"Maryland","110.0","40.0","70.0","-"
"Massachusetts","227.0","91.0","136.0","-"
"Michigan","91.0","30.0","61.0","-"
"Minnesota","150.0","50.0","100.0","-"
"New Jersey","352.0","141.0","211.0","-"
"New York","1347.0","590.0","757.0","-"
"North Carolina","153.0","68.0","85.0","-"
"Ohio","231.0","92.0","139.0","-"
"Pennsylvania","407.0","168.0","239.0","-"
"Texas","144.0","38.0","106.0","-"
"Virginia","94.0","32.0","62.0","-"
"Washington","1288.0","571.0","717.0","-"
"Other","1167.0","435.0","732.0","-"
"Unknown","35.0","10.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
