"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Dominican Republic","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","20508.0","8927.0","11578.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2900.0","1267.0","1633.0","-"
"25-34 years","5275.0","2314.0","2961.0","-"
"35-44 years","3730.0","1592.0","2138.0","-"
"45-54 years","3312.0","1454.0","1857.0","1.0"
"55-64 years","3251.0","1429.0","1822.0","-"
"65 years and over","2040.0","871.0","1167.0","2.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6292.0","2751.0","3541.0","-"
"Married","9779.0","4628.0","5151.0","-"
"Other","4316.0","1483.0","2833.0","-"
"Unknown","121.0","65.0","53.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1617.0","765.0","852.0","-"
"Service occupations","3128.0","1062.0","2066.0","-"
"Sales and office occupations","1805.0","639.0","1166.0","-"
"Farming, fishing, and forestry occupations","22.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","404.0","D","D","-"
"Production, transportation, and material moving occupations","3024.0","1939.0","1085.0","-"
"Military","94.0","77.0","17.0","-"
"No occupation/not working outside home","6731.0","2381.0","4350.0","-"
"Homemakers","760.0","24.0","736.0","-"
"Students or children","1306.0","501.0","805.0","-"
"Retirees","962.0","459.0","503.0","-"
"Unemployed","3703.0","1397.0","2306.0","-"
"Unknown","3683.0","1657.0","2023.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","30.0","17.0","13.0","-"
"California","75.0","46.0","29.0","-"
"Colorado","16.0","6.0","10.0","-"
"Connecticut","288.0","128.0","160.0","-"
"Florida","2285.0","976.0","1309.0","-"
"Georgia","145.0","57.0","88.0","-"
"Illinois","64.0","40.0","24.0","-"
"Maryland","145.0","67.0","78.0","-"
"Massachusetts","1913.0","851.0","1062.0","-"
"Michigan","42.0","19.0","23.0","-"
"Nevada","18.0","9.0","9.0","-"
"New Jersey","2802.0","1270.0","1532.0","-"
"New York","8684.0","3669.0","5015.0","-"
"North Carolina","176.0","75.0","101.0","-"
"Ohio","84.0","35.0","49.0","-"
"Pennsylvania","1013.0","458.0","555.0","-"
"Texas","109.0","46.0","63.0","-"
"Virginia","96.0","47.0","49.0","-"
"Washington","26.0","12.0","14.0","-"
"Other","2376.0","1035.0","1341.0","-"
"Unknown","121.0","64.0","54.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
