"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Argentina","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3870.0","1805.0","2065.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","284.0","126.0","158.0","-"
"25-34 years","901.0","408.0","493.0","-"
"35-44 years","1320.0","605.0","715.0","-"
"45-54 years","791.0","377.0","414.0","-"
"55-64 years","352.0","187.0","165.0","-"
"65 years and over","222.0","102.0","120.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","503.0","275.0","228.0","-"
"Married","2659.0","1221.0","1438.0","-"
"Other","674.0","293.0","381.0","-"
"Unknown","34.0","16.0","18.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1120.0","620.0","500.0","-"
"Service occupations","322.0","125.0","197.0","-"
"Sales and office occupations","402.0","136.0","266.0","-"
"Farming, fishing, and forestry occupations","6.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","80.0","D","D","-"
"Production, transportation, and material moving occupations","243.0","184.0","59.0","-"
"Military","10.0","6.0","4.0","-"
"No occupation/not working outside home","805.0","233.0","572.0","-"
"Homemakers","216.0","9.0","207.0","-"
"Students or children","185.0","76.0","109.0","-"
"Retirees","68.0","34.0","34.0","-"
"Unemployed","336.0","114.0","222.0","-"
"Unknown","882.0","419.0","463.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","34.0","14.0","20.0","-"
"California","518.0","263.0","255.0","-"
"Colorado","51.0","25.0","26.0","-"
"Connecticut","44.0","20.0","24.0","-"
"Florida","1530.0","685.0","845.0","-"
"Georgia","64.0","30.0","34.0","-"
"Illinois","81.0","38.0","43.0","-"
"Maryland","64.0","27.0","37.0","-"
"Massachusetts","76.0","37.0","39.0","-"
"Michigan","36.0","17.0","19.0","-"
"Nevada","44.0","24.0","20.0","-"
"New Jersey","159.0","88.0","71.0","-"
"New York","309.0","150.0","159.0","-"
"North Carolina","72.0","33.0","39.0","-"
"Ohio","30.0","14.0","16.0","-"
"Pennsylvania","72.0","32.0","40.0","-"
"Texas","171.0","80.0","91.0","-"
"Virginia","68.0","33.0","35.0","-"
"Washington","33.0","12.0","21.0","-"
"Other","378.0","166.0","212.0","-"
"Unknown","36.0","17.0","19.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
