"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Paraguay","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","289.0","116.0","172.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","17.0","16.0","1.0"
"25-34 years","64.0","27.0","37.0","-"
"35-44 years","76.0","23.0","53.0","-"
"45-54 years","68.0","30.0","38.0","-"
"55-64 years","27.0","14.0","13.0","-"
"65 years and over","20.0","5.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","48.0","25.0","23.0","-"
"Married","185.0","77.0","108.0","-"
"Other","53.0","14.0","39.0","-"
"Unknown","3.0","-","2.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","51.0","18.0","33.0","-"
"Service occupations","43.0","13.0","30.0","-"
"Sales and office occupations","23.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","23.0","D","D","-"
"Military","3.0","D","D","-"
"No occupation/not working outside home","67.0","17.0","50.0","-"
"Homemakers","19.0","-","19.0","-"
"Students or children","25.0","9.0","16.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","17.0","D","D","-"
"Unknown","69.0","28.0","40.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","-","4.0","-"
"California","25.0","8.0","17.0","-"
"Colorado","D","D","D","-"
"Connecticut","5.0","D","D","-"
"Florida","62.0","24.0","38.0","-"
"Georgia","6.0","D","D","-"
"Maryland","9.0","5.0","4.0","-"
"Massachusetts","5.0","D","D","-"
"Minnesota","D","-","D","-"
"Nevada","5.0","D","D","-"
"New Jersey","23.0","9.0","14.0","-"
"New York","75.0","35.0","40.0","-"
"North Carolina","4.0","D","D","-"
"Pennsylvania","5.0","D","D","-"
"Texas","11.0","3.0","8.0","-"
"Virginia","11.0","4.0","7.0","-"
"Washington","4.0","D","D","-"
"Other","28.0","9.0","19.0","-"
"Unknown","3.0","-","2.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
