"Persons Naturalized During Fiscal Year 2011","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Greece","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","844.0","448.0","396.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","16.0","11.0","-"
"25-34 years","84.0","44.0","40.0","-"
"35-44 years","216.0","118.0","98.0","-"
"45-54 years","232.0","119.0","113.0","-"
"55-64 years","124.0","72.0","52.0","-"
"65 years and over","161.0","79.0","82.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","110.0","74.0","36.0","-"
"Married","599.0","306.0","293.0","-"
"Other","132.0","66.0","66.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","240.0","155.0","85.0","-"
"Service occupations","94.0","46.0","48.0","-"
"Sales and office occupations","44.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","17.0","D","D","-"
"Production, transportation, and material moving occupations","37.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","207.0","77.0","130.0","-"
"Homemakers","46.0","D","D","-"
"Students or children","18.0","D","D","-"
"Retirees","57.0","30.0","27.0","-"
"Unemployed","86.0","34.0","52.0","-"
"Unknown","202.0","117.0","85.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","13.0","9.0","4.0","-"
"California","118.0","56.0","62.0","-"
"Colorado","6.0","D","D","-"
"Connecticut","24.0","11.0","13.0","-"
"Florida","64.0","42.0","22.0","-"
"Georgia","9.0","5.0","4.0","-"
"Illinois","75.0","41.0","34.0","-"
"Maryland","25.0","15.0","10.0","-"
"Massachusetts","67.0","36.0","31.0","-"
"Michigan","24.0","11.0","13.0","-"
"Nevada","10.0","5.0","5.0","-"
"New Jersey","35.0","22.0","13.0","-"
"New York","169.0","90.0","79.0","-"
"North Carolina","17.0","13.0","4.0","-"
"Ohio","17.0","5.0","12.0","-"
"Pennsylvania","35.0","19.0","16.0","-"
"Texas","26.0","14.0","12.0","-"
"Virginia","7.0","D","D","-"
"Washington","13.0","8.0","5.0","-"
"Other","86.0","41.0","45.0","-"
"Unknown","4.0","2.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
