"Persons Naturalized During Fiscal Year 2009","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Guam","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","654.0","301.0","353.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","111.0","72.0","39.0","-"
"25-34 years","213.0","91.0","122.0","-"
"35-44 years","150.0","50.0","100.0","-"
"45-54 years","108.0","56.0","52.0","-"
"55-64 years","41.0","20.0","21.0","-"
"65 years and over","31.0","12.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","180.0","122.0","58.0","-"
"Married","421.0","162.0","259.0","-"
"Other","53.0","17.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","112.0","52.0","60.0","-"
"Service occupations","86.0","27.0","59.0","-"
"Sales and office occupations","59.0","13.0","46.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","31.0","D","D","-"
"Production, transportation, and material moving occupations","30.0","18.0","12.0","-"
"Military","37.0","D","D","-"
"No occupation/not working outside home","95.0","24.0","71.0","-"
"Homemakers","34.0","D","D","-"
"Students or children","45.0","19.0","26.0","-"
"Retirees","-","-","-","-"
"Unemployed","16.0","D","D","-"
"Unknown","204.0","111.0","93.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","5.0","D","D","-"
"Belize","3.0","D","D","-"
"China","33.0","15.0","18.0","-"
"Colombia","3.0","D","D","-"
"Dominican Republic","4.0","D","D","-"
"Haiti","5.0","D","D","-"
"India","5.0","D","D","-"
"Jamaica","8.0","3.0","5.0","-"
"Japan","15.0","3.0","12.0","-"
"Korea, South","68.0","31.0","37.0","-"
"Mexico","22.0","15.0","7.0","-"
"Nicaragua","5.0","D","D","-"
"Palau","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","381.0","173.0","208.0","-"
"Poland","4.0","D","D","-"
"Taiwan","11.0","4.0","7.0","-"
"Thailand","9.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Other","55.0","27.0","28.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
