"Persons Naturalized During Fiscal Year 2006","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Florida","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","90846.0","38857.0","51989.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7750.0","3406.0","4344.0","-"
"25-34 years","22616.0","9134.0","13482.0","-"
"35-44 years","25248.0","11265.0","13983.0","-"
"45-54 years","15526.0","6821.0","8705.0","-"
"55-64 years","9991.0","4423.0","5568.0","-"
"65 years and over","9715.0","3808.0","5907.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18596.0","8968.0","9628.0","-"
"Married","57260.0","25082.0","32178.0","-"
"Other","14990.0","4807.0","10183.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7812.0","3478.0","4334.0","-"
"Service occupations","2609.0","878.0","1731.0","-"
"Sales and office occupations","3458.0","1182.0","2276.0","-"
"Farming, fishing, and forestry occupations","40.0","32.0","8.0","-"
"Construction, extraction, maintenance and repair occupations","978.0","969.0","9.0","-"
"Production, transportation, and material moving occupations","1962.0","1466.0","496.0","-"
"Military","398.0","302.0","96.0","-"
"No occupation/not working outside home","10208.0","3180.0","7028.0","-"
"Homemakers","2239.0","14.0","2225.0","-"
"Students or children","5278.0","1993.0","3285.0","-"
"Retirees","1421.0","748.0","673.0","-"
"Unemployed","1270.0","425.0","845.0","-"
"Unknown","63381.0","27370.0","36011.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","968.0","442.0","526.0","-"
"Brazil","2263.0","803.0","1460.0","-"
"Canada","1509.0","648.0","861.0","-"
"Colombia","6622.0","2374.0","4248.0","-"
"Cuba","18682.0","8416.0","10266.0","-"
"Dominican Republic","2651.0","1129.0","1522.0","-"
"Ecuador","1338.0","544.0","794.0","-"
"Guyana","947.0","416.0","531.0","-"
"Haiti","7556.0","3515.0","4041.0","-"
"Honduras","1499.0","546.0","953.0","-"
"India","1873.0","959.0","914.0","-"
"Jamaica","6367.0","2445.0","3922.0","-"
"Mexico","2284.0","1132.0","1152.0","-"
"Nicaragua","5676.0","2430.0","3246.0","-"
"Peru","2828.0","1116.0","1712.0","-"
"Philippines","2145.0","739.0","1406.0","-"
"Trinidad and Tobago","1477.0","592.0","885.0","-"
"United Kingdom","1443.0","680.0","763.0","-"
"Venezuela","2438.0","967.0","1471.0","-"
"Vietnam","1237.0","513.0","724.0","-"
"Other","18914.0","8406.0","10508.0","-"
"Unknown","129.0","45.0","84.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
