"Persons Naturalized During Fiscal Year 2006","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: South Dakota","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","342.0","184.0","158.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","40.0","28.0","12.0","-"
"25-34 years","117.0","71.0","46.0","-"
"35-44 years","98.0","48.0","50.0","-"
"45-54 years","44.0","21.0","23.0","-"
"55-64 years","28.0","12.0","16.0","-"
"65 years and over","15.0","4.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","89.0","65.0","24.0","-"
"Married","210.0","107.0","103.0","-"
"Other","43.0","12.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","15.0","6.0","9.0","-"
"Service occupations","14.0","D","D","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","22.0","14.0","8.0","-"
"Military","14.0","11.0","3.0","-"
"No occupation/not working outside home","33.0","16.0","17.0","-"
"Homemakers","D","-","D","-"
"Students or children","22.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","237.0","131.0","106.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","50.0","27.0","23.0","-"
"Canada","10.0","3.0","7.0","-"
"China","8.0","4.0","4.0","-"
"Colombia","D","-","D","-"
"Croatia","6.0","D","D","-"
"Egypt","D","D","D","-"
"El Salvador","10.0","7.0","3.0","-"
"Eritrea","3.0","D","D","-"
"Ethiopia","40.0","21.0","19.0","-"
"Guatemala","4.0","D","D","-"
"Mexico","19.0","12.0","7.0","-"
"Nicaragua","7.0","D","D","-"
"Philippines","14.0","5.0","9.0","-"
"Russia","4.0","-","4.0","-"
"Serbia and Montenegro","12.0","7.0","5.0","-"
"Somalia","5.0","D","D","-"
"Sudan","58.0","43.0","15.0","-"
"Ukraine","10.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","7.0","4.0","3.0","-"
"Other","65.0","36.0","29.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
