"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Guinea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","191.0","129.0","62.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","59.0","36.0","23.0","-"
"35-44 years","66.0","40.0","26.0","-"
"45-54 years","53.0","D","D","-"
"55-64 years","9.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","136.0","88.0","48.0","-"
"Other","40.0","D","D","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","8.0","6.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","11.0","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","11.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","11.0","7.0","4.0","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","149.0","99.0","50.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"California","6.0","D","D","-"
"Colorado","4.0","D","D","-"
"Delaware","D","-","D","-"
"District of Columbia","5.0","D","D","-"
"Florida","5.0","D","D","-"
"Georgia","14.0","7.0","7.0","-"
"Illinois","5.0","D","D","-"
"Indiana","5.0","D","D","-"
"Maryland","15.0","10.0","5.0","-"
"Massachusetts","16.0","9.0","7.0","-"
"Minnesota","6.0","3.0","3.0","-"
"New Jersey","10.0","6.0","4.0","-"
"New York","31.0","25.0","6.0","-"
"Ohio","15.0","D","D","-"
"Pennsylvania","8.0","8.0","-","-"
"Texas","5.0","5.0","-","-"
"Virginia","8.0","3.0","5.0","-"
"Washington","6.0","3.0","3.0","-"
"Wisconsin","3.0","D","D","-"
"Other","15.0","13.0","2.0","-"
"Unknown","4.0","1.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
