"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: China","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","33134.0","13757.0","19371.0","6.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3817.0","1814.0","2002.0","1.0"
"25-34 years","5029.0","1672.0","3356.0","1.0"
"35-44 years","10915.0","4248.0","6666.0","1.0"
"45-54 years","4957.0","2188.0","2769.0","-"
"55-64 years","3898.0","1758.0","2138.0","2.0"
"65 years and over","4518.0","2077.0","2440.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5744.0","2963.0","2781.0","-"
"Married","23540.0","9784.0","13756.0","-"
"Other","3478.0","851.0","2627.0","-"
"Unknown","372.0","159.0","207.0","6.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4802.0","2430.0","2372.0","-"
"Service occupations","1578.0","855.0","723.0","-"
"Sales and office occupations","1005.0","235.0","770.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","107.0","D","D","-"
"Production, transportation, and material moving occupations","380.0","187.0","193.0","-"
"Military","68.0","51.0","17.0","-"
"No occupation/not working outside home","5306.0","2033.0","3273.0","-"
"Homemakers","555.0","13.0","542.0","-"
"Students or children","3418.0","1368.0","2050.0","-"
"Retirees","848.0","441.0","407.0","-"
"Unemployed","485.0","211.0","274.0","-"
"Unknown","19883.0","7857.0","12020.0","6.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","236.0","94.0","142.0","-"
"California","11609.0","4710.0","6899.0","-"
"Colorado","271.0","111.0","160.0","-"
"Florida","426.0","186.0","240.0","-"
"Georgia","380.0","160.0","220.0","-"
"Hawaii","370.0","139.0","231.0","-"
"Illinois","1499.0","638.0","861.0","-"
"Maryland","765.0","343.0","422.0","-"
"Massachusetts","1540.0","643.0","897.0","-"
"Michigan","565.0","244.0","321.0","-"
"Minnesota","290.0","131.0","159.0","-"
"New Jersey","1486.0","622.0","864.0","-"
"New York","6538.0","2756.0","3782.0","-"
"North Carolina","233.0","102.0","131.0","-"
"Ohio","496.0","203.0","293.0","-"
"Oregon","425.0","179.0","246.0","-"
"Pennsylvania","769.0","360.0","409.0","-"
"Texas","1404.0","527.0","877.0","-"
"Virginia","552.0","247.0","305.0","-"
"Washington","703.0","294.0","409.0","-"
"Other","2203.0","909.0","1294.0","-"
"Unknown","374.0","159.0","209.0","6.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
