"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cambodia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4197.0","1714.0","2477.0","6.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","240.0","123.0","117.0","-"
"25-34 years","1190.0","417.0","770.0","3.0"
"35-44 years","1013.0","477.0","536.0","-"
"45-54 years","811.0","324.0","486.0","1.0"
"55-64 years","607.0","256.0","349.0","2.0"
"65 years and over","336.0","117.0","219.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1118.0","642.0","476.0","-"
"Married","2385.0","889.0","1496.0","-"
"Other","668.0","174.0","494.0","-"
"Unknown","26.0","9.0","11.0","6.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","111.0","64.0","47.0","-"
"Service occupations","162.0","75.0","87.0","-"
"Sales and office occupations","156.0","47.0","109.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","24.0","24.0","-","-"
"Production, transportation, and material moving occupations","399.0","229.0","170.0","-"
"Military","D","D","3.0","-"
"No occupation/not working outside home","396.0","134.0","262.0","-"
"Homemakers","68.0","-","68.0","-"
"Students or children","203.0","82.0","121.0","-"
"Retirees","36.0","14.0","22.0","-"
"Unemployed","89.0","38.0","51.0","-"
"Unknown","2939.0","1134.0","1799.0","6.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","27.0","9.0","18.0","-"
"California","1535.0","624.0","911.0","-"
"Colorado","46.0","15.0","31.0","-"
"Connecticut","31.0","12.0","19.0","-"
"Florida","65.0","27.0","38.0","-"
"Georgia","108.0","39.0","69.0","-"
"Illinois","55.0","26.0","29.0","-"
"Kentucky","25.0","10.0","15.0","-"
"Maine","38.0","14.0","24.0","-"
"Massachusetts","594.0","227.0","367.0","-"
"Minnesota","206.0","87.0","119.0","-"
"New York","76.0","24.0","52.0","-"
"North Carolina","55.0","21.0","34.0","-"
"Ohio","102.0","47.0","55.0","-"
"Oregon","57.0","18.0","39.0","-"
"Pennsylvania","213.0","96.0","117.0","-"
"Rhode Island","87.0","40.0","47.0","-"
"Texas","213.0","105.0","108.0","-"
"Virginia","75.0","33.0","42.0","-"
"Washington","283.0","105.0","178.0","-"
"Other","280.0","126.0","154.0","-"
"Unknown","26.0","9.0","11.0","6.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
