"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Kyrgyzstan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","331.0","107.0","224.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","56.0","25.0","31.0","-"
"25-34 years","101.0","22.0","79.0","-"
"35-44 years","99.0","35.0","64.0","-"
"45-54 years","38.0","13.0","25.0","-"
"55-64 years","26.0","7.0","19.0","-"
"65 years and over","11.0","5.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","64.0","25.0","39.0","-"
"Married","243.0","76.0","167.0","-"
"Other","23.0","5.0","18.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","19.0","5.0","14.0","-"
"Service occupations","12.0","D","D","-"
"Sales and office occupations","17.0","4.0","13.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","19.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","41.0","7.0","34.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","-","-"
"Unknown","218.0","74.0","144.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","-","4.0","-"
"California","39.0","11.0","28.0","-"
"Florida","11.0","D","D","-"
"Georgia","5.0","D","D","-"
"Idaho","3.0","-","3.0","-"
"Illinois","3.0","-","3.0","-"
"Massachusetts","21.0","8.0","13.0","-"
"Michigan","4.0","D","D","-"
"Minnesota","20.0","7.0","13.0","-"
"Missouri","11.0","6.0","5.0","-"
"New Jersey","6.0","D","D","-"
"New York","36.0","10.0","26.0","-"
"Ohio","6.0","D","D","-"
"Oregon","11.0","4.0","7.0","-"
"Pennsylvania","10.0","3.0","7.0","-"
"Tennessee","4.0","D","D","-"
"Utah","4.0","D","D","-"
"Virginia","6.0","D","D","-"
"Washington","94.0","45.0","49.0","-"
"Wisconsin","5.0","-","5.0","-"
"Other","27.0","3.0","24.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
