"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Jordan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2125.0","1136.0","986.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","201.0","90.0","111.0","-"
"25-34 years","722.0","327.0","395.0","-"
"35-44 years","596.0","376.0","219.0","1.0"
"45-54 years","256.0","156.0","100.0","-"
"55-64 years","189.0","102.0","86.0","1.0"
"65 years and over","161.0","85.0","75.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","307.0","199.0","108.0","-"
"Married","1605.0","816.0","789.0","-"
"Other","182.0","103.0","79.0","-"
"Unknown","31.0","18.0","10.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","229.0","183.0","46.0","-"
"Service occupations","32.0","18.0","14.0","-"
"Sales and office occupations","116.0","82.0","34.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","17.0","D","D","-"
"Production, transportation, and material moving occupations","61.0","D","D","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","265.0","75.0","190.0","-"
"Homemakers","92.0","D","D","-"
"Students or children","121.0","46.0","75.0","-"
"Retirees","29.0","21.0","8.0","-"
"Unemployed","23.0","D","D","-"
"Unknown","1401.0","703.0","695.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","33.0","17.0","16.0","-"
"California","403.0","201.0","202.0","-"
"Florida","99.0","51.0","48.0","-"
"Georgia","20.0","8.0","12.0","-"
"Illinois","350.0","176.0","174.0","-"
"Indiana","25.0","17.0","8.0","-"
"Louisiana","32.0","19.0","13.0","-"
"Maryland","21.0","12.0","9.0","-"
"Massachusetts","26.0","15.0","11.0","-"
"Michigan","112.0","52.0","60.0","-"
"Missouri","30.0","15.0","15.0","-"
"New Jersey","140.0","78.0","62.0","-"
"New York","116.0","69.0","47.0","-"
"North Carolina","33.0","23.0","10.0","-"
"Ohio","97.0","48.0","49.0","-"
"Pennsylvania","52.0","27.0","25.0","-"
"Texas","186.0","98.0","88.0","-"
"U.S. Possessions","21.0","13.0","8.0","-"
"Virginia","66.0","50.0","16.0","-"
"Wisconsin","47.0","26.0","21.0","-"
"Other","185.0","103.0","82.0","-"
"Unknown","31.0","18.0","10.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
