"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cyprus","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","109.0","66.0","43.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","-","-"
"25-34 years","20.0","9.0","11.0","-"
"35-44 years","41.0","28.0","13.0","-"
"45-54 years","27.0","17.0","10.0","-"
"55-64 years","15.0","9.0","6.0","-"
"65 years and over","D","D","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","14.0","D","D","-"
"Married","82.0","47.0","35.0","-"
"Other","12.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","21.0","D","D","-"
"Service occupations","3.0","3.0","-","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","11.0","5.0","6.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","-","-"
"Retirees","5.0","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","67.0","37.0","30.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","18.0","12.0","6.0","-"
"Connecticut","D","-","D","-"
"District of Columbia","D","D","-","-"
"Florida","10.0","6.0","4.0","-"
"Georgia","D","D","D","-"
"Illinois","3.0","D","D","-"
"Kentucky","D","D","D","-"
"Maryland","3.0","D","D","-"
"Massachusetts","4.0","D","D","-"
"Michigan","4.0","D","D","-"
"Nebraska","D","D","D","-"
"Nevada","3.0","D","D","-"
"New Jersey","14.0","9.0","5.0","-"
"New York","21.0","14.0","7.0","-"
"Ohio","3.0","D","D","-"
"Oregon","D","D","D","-"
"Pennsylvania","D","D","D","-"
"Texas","4.0","D","D","-"
"Virginia","5.0","D","D","-"
"Other","2.0","2.0","-","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
