"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ireland","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1335.0","717.0","618.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","18.0","16.0","-"
"25-34 years","232.0","126.0","106.0","-"
"35-44 years","539.0","306.0","233.0","-"
"45-54 years","289.0","161.0","128.0","-"
"55-64 years","145.0","70.0","75.0","-"
"65 years and over","96.0","36.0","60.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","298.0","194.0","104.0","-"
"Married","887.0","450.0","437.0","-"
"Other","141.0","69.0","72.0","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","191.0","96.0","95.0","-"
"Service occupations","17.0","8.0","9.0","-"
"Sales and office occupations","35.0","15.0","20.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","28.0","28.0","-","-"
"Production, transportation, and material moving occupations","18.0","15.0","3.0","-"
"Military","8.0","8.0","-","-"
"No occupation/not working outside home","91.0","33.0","58.0","-"
"Homemakers","25.0","D","D","-"
"Students or children","37.0","17.0","20.0","-"
"Retirees","24.0","12.0","12.0","-"
"Unemployed","5.0","D","D","-"
"Unknown","947.0","514.0","433.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","13.0","7.0","6.0","-"
"California","240.0","126.0","114.0","-"
"Colorado","20.0","13.0","7.0","-"
"Connecticut","16.0","9.0","7.0","-"
"Florida","60.0","22.0","38.0","-"
"Georgia","30.0","16.0","14.0","-"
"Illinois","79.0","53.0","26.0","-"
"Indiana","12.0","6.0","6.0","-"
"Massachusetts","172.0","98.0","74.0","-"
"Michigan","15.0","8.0","7.0","-"
"New Hampshire","13.0","8.0","5.0","-"
"New Jersey","78.0","45.0","33.0","-"
"New York","292.0","158.0","134.0","-"
"North Carolina","17.0","7.0","10.0","-"
"Ohio","12.0","6.0","6.0","-"
"Oregon","17.0","9.0","8.0","-"
"Pennsylvania","33.0","15.0","18.0","-"
"Texas","45.0","28.0","17.0","-"
"Virginia","37.0","17.0","20.0","-"
"Washington","24.0","12.0","12.0","-"
"Other","101.0","50.0","51.0","-"
"Unknown","9.0","4.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
