"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Germany","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3617.0","1280.0","2333.0","4.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","144.0","61.0","83.0","-"
"25-34 years","451.0","181.0","269.0","1.0"
"35-44 years","1032.0","360.0","672.0","-"
"45-54 years","804.0","265.0","539.0","-"
"55-64 years","635.0","212.0","420.0","3.0"
"65 years and over","551.0","201.0","350.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","362.0","189.0","173.0","-"
"Married","2609.0","903.0","1706.0","-"
"Other","607.0","172.0","435.0","-"
"Unknown","39.0","16.0","19.0","4.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","493.0","233.0","260.0","-"
"Service occupations","70.0","12.0","58.0","-"
"Sales and office occupations","146.0","23.0","123.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","21.0","21.0","-","-"
"Production, transportation, and material moving occupations","38.0","24.0","14.0","-"
"Military","41.0","25.0","16.0","-"
"No occupation/not working outside home","390.0","102.0","288.0","-"
"Homemakers","94.0","-","94.0","-"
"Students or children","129.0","45.0","84.0","-"
"Retirees","143.0","51.0","92.0","-"
"Unemployed","24.0","6.0","18.0","-"
"Unknown","2418.0","840.0","1574.0","4.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","91.0","31.0","60.0","-"
"California","603.0","252.0","351.0","-"
"Colorado","104.0","21.0","83.0","-"
"Florida","365.0","124.0","241.0","-"
"Georgia","112.0","39.0","73.0","-"
"Illinois","139.0","49.0","90.0","-"
"Kentucky","53.0","9.0","44.0","-"
"Maryland","90.0","35.0","55.0","-"
"Massachusetts","82.0","42.0","40.0","-"
"Michigan","92.0","41.0","51.0","-"
"Missouri","62.0","15.0","47.0","-"
"New Jersey","131.0","53.0","78.0","-"
"New York","228.0","92.0","136.0","-"
"North Carolina","91.0","34.0","57.0","-"
"Ohio","78.0","29.0","49.0","-"
"Pennsylvania","92.0","23.0","69.0","-"
"Texas","254.0","76.0","178.0","-"
"Virginia","112.0","35.0","77.0","-"
"Washington","105.0","41.0","64.0","-"
"Wisconsin","56.0","20.0","36.0","-"
"Other","638.0","203.0","435.0","-"
"Unknown","39.0","16.0","19.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
