"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Moldova","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1068.0","463.0","605.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","183.0","80.0","103.0","-"
"25-34 years","275.0","116.0","159.0","-"
"35-44 years","236.0","106.0","130.0","-"
"45-54 years","178.0","74.0","104.0","-"
"55-64 years","105.0","47.0","58.0","-"
"65 years and over","91.0","40.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","186.0","92.0","94.0","-"
"Married","793.0","346.0","447.0","-"
"Other","81.0","22.0","59.0","-"
"Unknown","8.0","3.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","86.0","40.0","46.0","-"
"Service occupations","50.0","5.0","45.0","-"
"Sales and office occupations","29.0","5.0","24.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","23.0","23.0","-","-"
"Production, transportation, and material moving occupations","79.0","67.0","12.0","-"
"Military","6.0","6.0","-","-"
"No occupation/not working outside home","135.0","38.0","97.0","-"
"Homemakers","12.0","D","D","-"
"Students or children","100.0","32.0","68.0","-"
"Retirees","5.0","-","5.0","-"
"Unemployed","18.0","D","D","-"
"Unknown","660.0","279.0","381.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","11.0","4.0","7.0","-"
"California","320.0","133.0","187.0","-"
"Colorado","10.0","5.0","5.0","-"
"Florida","16.0","7.0","9.0","-"
"Georgia","24.0","11.0","13.0","-"
"Illinois","28.0","9.0","19.0","-"
"Massachusetts","71.0","37.0","34.0","-"
"Michigan","13.0","5.0","8.0","-"
"Minnesota","49.0","22.0","27.0","-"
"Missouri","8.0","5.0","3.0","-"
"New Jersey","27.0","11.0","16.0","-"
"New York","103.0","52.0","51.0","-"
"North Carolina","16.0","7.0","9.0","-"
"Ohio","14.0","7.0","7.0","-"
"Oregon","27.0","12.0","15.0","-"
"Pennsylvania","29.0","12.0","17.0","-"
"Texas","22.0","4.0","18.0","-"
"Virginia","10.0","4.0","6.0","-"
"Washington","208.0","92.0","116.0","-"
"Wisconsin","7.0","3.0","4.0","-"
"Other","47.0","18.0","29.0","-"
"Unknown","8.0","3.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
