"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Niger","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","37.0","15.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","17.0","12.0","5.0","-"
"35-44 years","21.0","17.0","4.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","32.0","26.0","6.0","-"
"Other","D","D","D","-"
"Unknown","12.0","6.0","6.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4.0","D","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","4.0","4.0","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","3.0","3.0","-","-"
"Homemakers","-","-","-","-"
"Students or children","3.0","3.0","-","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","36.0","24.0","12.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","6.0","3.0","3.0","-"
"Colorado","D","D","-","-"
"Georgia","4.0","D","D","-"
"Indiana","D","D","-","-"
"Maryland","3.0","3.0","-","-"
"Minnesota","D","D","-","-"
"New Jersey","D","D","-","-"
"New York","5.0","5.0","-","-"
"North Carolina","6.0","6.0","-","-"
"Ohio","4.0","D","D","-"
"Tennessee","D","D","-","-"
"Texas","D","D","D","-"
"Virginia","D","D","D","-"
"Washington","D","D","-","-"
"Unknown","12.0","6.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
