"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cape Verde","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1223.0","514.0","705.0","4.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","123.0","46.0","77.0","-"
"25-34 years","302.0","113.0","189.0","-"
"35-44 years","229.0","116.0","112.0","1.0"
"45-54 years","239.0","107.0","129.0","3.0"
"55-64 years","133.0","53.0","80.0","-"
"65 years and over","197.0","79.0","118.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","410.0","151.0","259.0","-"
"Married","584.0","280.0","304.0","-"
"Other","219.0","80.0","139.0","-"
"Unknown","10.0","3.0","3.0","4.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","17.0","D","D","-"
"Service occupations","15.0","D","D","-"
"Sales and office occupations","15.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","111.0","64.0","47.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","99.0","29.0","70.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","44.0","14.0","30.0","-"
"Retirees","28.0","8.0","20.0","-"
"Unemployed","19.0","7.0","12.0","-"
"Unknown","950.0","394.0","552.0","4.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","D","-"
"Connecticut","11.0","4.0","7.0","-"
"District of Columbia","D","-","D","-"
"Florida","13.0","7.0","6.0","-"
"Georgia","4.0","D","D","-"
"Hawaii","D","D","-","-"
"Kentucky","D","-","D","-"
"Maryland","D","-","D","-"
"Massachusetts","967.0","430.0","537.0","-"
"Michigan","D","-","D","-"
"New Jersey","10.0","D","D","-"
"New York","19.0","6.0","13.0","-"
"North Carolina","D","D","D","-"
"Oregon","D","D","-","-"
"Rhode Island","170.0","53.0","117.0","-"
"Texas","D","D","D","-"
"U.S. Possessions","D","D","-","-"
"Virginia","5.0","D","D","-"
"Unknown","10.0","3.0","3.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
