"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sweden","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","786.0","300.0","486.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","19.0","10.0","9.0","-"
"25-34 years","127.0","48.0","79.0","-"
"35-44 years","274.0","105.0","169.0","-"
"45-54 years","156.0","67.0","89.0","-"
"55-64 years","117.0","36.0","81.0","-"
"65 years and over","93.0","34.0","59.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","76.0","41.0","35.0","-"
"Married","588.0","225.0","363.0","-"
"Other","117.0","33.0","84.0","-"
"Unknown","5.0","1.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","146.0","73.0","73.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","27.0","3.0","24.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","82.0","21.0","61.0","-"
"Homemakers","23.0","-","23.0","-"
"Students or children","30.0","D","D","-"
"Retirees","24.0","10.0","14.0","-"
"Unemployed","5.0","D","D","-"
"Unknown","509.0","188.0","321.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","9.0","D","D","-"
"California","229.0","95.0","134.0","-"
"Colorado","25.0","6.0","19.0","-"
"Connecticut","12.0","5.0","7.0","-"
"Florida","82.0","25.0","57.0","-"
"Georgia","23.0","12.0","11.0","-"
"Illinois","23.0","9.0","14.0","-"
"Maryland","9.0","D","D","-"
"Massachusetts","30.0","14.0","16.0","-"
"Michigan","15.0","6.0","9.0","-"
"Minnesota","13.0","6.0","7.0","-"
"New Jersey","28.0","9.0","19.0","-"
"New York","37.0","10.0","27.0","-"
"North Carolina","24.0","10.0","14.0","-"
"Ohio","12.0","D","D","-"
"Oregon","13.0","7.0","6.0","-"
"Pennsylvania","22.0","7.0","15.0","-"
"Texas","40.0","19.0","21.0","-"
"Virginia","20.0","8.0","12.0","-"
"Washington","27.0","9.0","18.0","-"
"Other","88.0","35.0","53.0","-"
"Unknown","5.0","1.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
