"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Korea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","17628.0","7136.0","10481.0","11.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1701.0","879.0","821.0","1.0"
"25-34 years","3344.0","1388.0","1953.0","3.0"
"35-44 years","3949.0","1287.0","2662.0","-"
"45-54 years","4014.0","1573.0","2438.0","3.0"
"55-64 years","2794.0","1216.0","1576.0","2.0"
"65 years and over","1826.0","793.0","1031.0","2.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3999.0","2119.0","1880.0","-"
"Married","11684.0","4577.0","7107.0","-"
"Other","1856.0","404.0","1452.0","-"
"Unknown","89.0","36.0","42.0","11.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1793.0","954.0","839.0","-"
"Service occupations","391.0","120.0","271.0","-"
"Sales and office occupations","673.0","210.0","463.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","198.0","103.0","95.0","-"
"Military","140.0","D","D","-"
"No occupation/not working outside home","2864.0","1048.0","1816.0","-"
"Homemakers","559.0","3.0","556.0","-"
"Students or children","1896.0","862.0","1034.0","-"
"Retirees","219.0","113.0","106.0","-"
"Unemployed","190.0","70.0","120.0","-"
"Unknown","11506.0","4522.0","6973.0","11.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","128.0","42.0","86.0","-"
"California","6563.0","2757.0","3806.0","-"
"Colorado","214.0","78.0","136.0","-"
"Florida","210.0","77.0","133.0","-"
"Georgia","718.0","266.0","452.0","-"
"Hawaii","492.0","144.0","348.0","-"
"Illinois","790.0","336.0","454.0","-"
"Maryland","646.0","266.0","380.0","-"
"Massachusetts","154.0","58.0","96.0","-"
"Michigan","167.0","71.0","96.0","-"
"Nevada","155.0","65.0","90.0","-"
"New Jersey","1412.0","593.0","819.0","-"
"New York","1800.0","786.0","1014.0","-"
"North Carolina","178.0","67.0","111.0","-"
"Ohio","149.0","50.0","99.0","-"
"Oregon","168.0","76.0","92.0","-"
"Pennsylvania","354.0","141.0","213.0","-"
"Texas","733.0","262.0","471.0","-"
"Virginia","722.0","310.0","412.0","-"
"Washington","809.0","311.0","498.0","-"
"Other","976.0","344.0","632.0","-"
"Unknown","90.0","36.0","43.0","11.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
