"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Greece","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1200.0","660.0","540.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","18.0","10.0","8.0","-"
"25-34 years","107.0","57.0","50.0","-"
"35-44 years","338.0","179.0","159.0","-"
"45-54 years","294.0","161.0","133.0","-"
"55-64 years","308.0","182.0","126.0","-"
"65 years and over","135.0","71.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","113.0","89.0","24.0","-"
"Married","909.0","473.0","436.0","-"
"Other","168.0","90.0","78.0","-"
"Unknown","10.0","8.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","110.0","76.0","34.0","-"
"Service occupations","49.0","30.0","19.0","-"
"Sales and office occupations","27.0","8.0","19.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","14.0","14.0","-","-"
"Production, transportation, and material moving occupations","22.0","15.0","7.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","88.0","30.0","58.0","-"
"Homemakers","31.0","-","31.0","-"
"Students or children","16.0","6.0","10.0","-"
"Retirees","27.0","17.0","10.0","-"
"Unemployed","14.0","7.0","7.0","-"
"Unknown","890.0","487.0","403.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","11.0","5.0","6.0","-"
"California","152.0","79.0","73.0","-"
"Connecticut","18.0","11.0","7.0","-"
"Florida","61.0","34.0","27.0","-"
"Georgia","11.0","3.0","8.0","-"
"Illinois","117.0","62.0","55.0","-"
"Indiana","15.0","11.0","4.0","-"
"Maryland","26.0","9.0","17.0","-"
"Massachusetts","107.0","53.0","54.0","-"
"Michigan","30.0","18.0","12.0","-"
"New Hampshire","19.0","10.0","9.0","-"
"New Jersey","84.0","51.0","33.0","-"
"New York","272.0","171.0","101.0","-"
"North Carolina","32.0","17.0","15.0","-"
"Ohio","37.0","21.0","16.0","-"
"Pennsylvania","39.0","20.0","19.0","-"
"South Carolina","12.0","3.0","9.0","-"
"Texas","37.0","22.0","15.0","-"
"Virginia","24.0","11.0","13.0","-"
"Washington","14.0","4.0","10.0","-"
"Other","72.0","37.0","35.0","-"
"Unknown","10.0","8.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
