"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Tanzania","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","356.0","173.0","183.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","8.0","13.0","-"
"25-34 years","89.0","45.0","44.0","-"
"35-44 years","107.0","56.0","51.0","-"
"45-54 years","79.0","47.0","32.0","-"
"55-64 years","34.0","11.0","23.0","-"
"65 years and over","26.0","6.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","51.0","26.0","25.0","-"
"Married","264.0","133.0","131.0","-"
"Other","35.0","12.0","23.0","-"
"Unknown","6.0","2.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","58.0","39.0","19.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","39.0","12.0","27.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","24.0","9.0","15.0","-"
"Retirees","D","D","3.0","-"
"Unemployed","D","D","-","-"
"Unknown","237.0","117.0","120.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","D","D","-"
"California","57.0","28.0","29.0","-"
"Florida","13.0","6.0","7.0","-"
"Georgia","22.0","14.0","8.0","-"
"Illinois","8.0","D","D","-"
"Indiana","3.0","D","D","-"
"Maryland","20.0","11.0","9.0","-"
"Massachusetts","16.0","10.0","6.0","-"
"Michigan","7.0","3.0","4.0","-"
"Minnesota","12.0","8.0","4.0","-"
"Missouri","5.0","D","D","-"
"New Jersey","15.0","5.0","10.0","-"
"New York","39.0","18.0","21.0","-"
"North Carolina","6.0","3.0","3.0","-"
"Ohio","5.0","D","D","-"
"Pennsylvania","10.0","7.0","3.0","-"
"Tennessee","6.0","D","D","-"
"Texas","41.0","15.0","26.0","-"
"Virginia","17.0","11.0","6.0","-"
"Washington","15.0","6.0","9.0","-"
"Other","29.0","14.0","15.0","-"
"Unknown","6.0","2.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
