"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cameroon","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","611.0","313.0","298.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","49.0","20.0","29.0","-"
"25-34 years","209.0","102.0","107.0","-"
"35-44 years","237.0","113.0","124.0","-"
"45-54 years","92.0","60.0","32.0","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","146.0","79.0","67.0","-"
"Married","377.0","191.0","186.0","-"
"Other","76.0","36.0","40.0","-"
"Unknown","12.0","7.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","94.0","46.0","48.0","-"
"Service occupations","19.0","5.0","14.0","-"
"Sales and office occupations","7.0","4.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","8.0","D","D","-"
"Military","18.0","D","D","-"
"No occupation/not working outside home","78.0","29.0","49.0","-"
"Homemakers","D","-","D","-"
"Students or children","74.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","387.0","206.0","181.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","38.0","22.0","16.0","-"
"Colorado","6.0","D","D","-"
"Delaware","10.0","6.0","4.0","-"
"District of Columbia","13.0","5.0","8.0","-"
"Florida","8.0","5.0","3.0","-"
"Georgia","64.0","31.0","33.0","-"
"Illinois","26.0","15.0","11.0","-"
"Kentucky","6.0","D","D","-"
"Maryland","117.0","60.0","57.0","-"
"Massachusetts","36.0","19.0","17.0","-"
"Michigan","11.0","6.0","5.0","-"
"Minnesota","54.0","24.0","30.0","-"
"New Jersey","19.0","10.0","9.0","-"
"New York","22.0","12.0","10.0","-"
"North Carolina","8.0","4.0","4.0","-"
"Ohio","19.0","8.0","11.0","-"
"Oklahoma","9.0","4.0","5.0","-"
"Pennsylvania","7.0","3.0","4.0","-"
"Texas","55.0","27.0","28.0","-"
"Virginia","26.0","10.0","16.0","-"
"Other","45.0","27.0","18.0","-"
"Unknown","12.0","7.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
