"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Albania","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2786.0","1295.0","1490.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","474.0","223.0","251.0","-"
"25-34 years","682.0","243.0","438.0","1.0"
"35-44 years","663.0","306.0","357.0","-"
"45-54 years","628.0","312.0","316.0","-"
"55-64 years","243.0","151.0","92.0","-"
"65 years and over","96.0","60.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","584.0","344.0","240.0","-"
"Married","2066.0","905.0","1161.0","-"
"Other","105.0","30.0","75.0","-"
"Unknown","31.0","16.0","14.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","125.0","57.0","68.0","-"
"Service occupations","166.0","72.0","94.0","-"
"Sales and office occupations","61.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","191.0","132.0","59.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","337.0","134.0","203.0","-"
"Homemakers","18.0","-","18.0","-"
"Students or children","283.0","120.0","163.0","-"
"Retirees","11.0","6.0","5.0","-"
"Unemployed","25.0","8.0","17.0","-"
"Unknown","1856.0","838.0","1017.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","20.0","9.0","11.0","-"
"California","40.0","21.0","19.0","-"
"Connecticut","143.0","72.0","71.0","-"
"Florida","229.0","107.0","122.0","-"
"Georgia","13.0","5.0","8.0","-"
"Illinois","207.0","96.0","111.0","-"
"Indiana","13.0","5.0","8.0","-"
"Maryland","22.0","9.0","13.0","-"
"Massachusetts","378.0","184.0","194.0","-"
"Michigan","425.0","202.0","223.0","-"
"Missouri","49.0","25.0","24.0","-"
"Nevada","22.0","12.0","10.0","-"
"New Hampshire","17.0","7.0","10.0","-"
"New Jersey","127.0","54.0","73.0","-"
"New York","501.0","232.0","269.0","-"
"Ohio","131.0","56.0","75.0","-"
"Pennsylvania","195.0","95.0","100.0","-"
"Texas","28.0","10.0","18.0","-"
"Virginia","32.0","13.0","19.0","-"
"Wisconsin","65.0","27.0","38.0","-"
"Other","98.0","38.0","60.0","-"
"Unknown","31.0","16.0","14.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
