"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Eritrea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","553.0","207.0","346.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","5.0","11.0","-"
"25-34 years","173.0","50.0","123.0","-"
"35-44 years","210.0","77.0","133.0","-"
"45-54 years","72.0","34.0","38.0","-"
"55-64 years","46.0","24.0","22.0","-"
"65 years and over","36.0","17.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","126.0","62.0","64.0","-"
"Married","305.0","94.0","211.0","-"
"Other","117.0","47.0","70.0","-"
"Unknown","5.0","4.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","16.0","15.0","-"
"Service occupations","44.0","12.0","32.0","-"
"Sales and office occupations","29.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","D","D","-"
"Production, transportation, and material moving occupations","30.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","49.0","16.0","33.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","367.0","131.0","236.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","17.0","6.0","11.0","-"
"California","99.0","35.0","64.0","-"
"Colorado","34.0","12.0","22.0","-"
"District of Columbia","14.0","9.0","5.0","-"
"Florida","7.0","D","D","-"
"Georgia","34.0","6.0","28.0","-"
"Indiana","9.0","D","D","-"
"Maryland","29.0","9.0","20.0","-"
"Massachusetts","19.0","13.0","6.0","-"
"Minnesota","42.0","20.0","22.0","-"
"Missouri","11.0","D","D","-"
"Nevada","12.0","7.0","5.0","-"
"New York","15.0","7.0","8.0","-"
"North Carolina","11.0","D","D","-"
"Ohio","25.0","7.0","18.0","-"
"Oregon","9.0","D","D","-"
"Pennsylvania","11.0","5.0","6.0","-"
"Texas","40.0","14.0","26.0","-"
"Virginia","36.0","13.0","23.0","-"
"Washington","43.0","16.0","27.0","-"
"Other","31.0","9.0","22.0","-"
"Unknown","5.0","4.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
