"Persons Naturalized During Fiscal Year 2007","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Italy","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2217.0","1206.0","1006.0","5.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","31.0","17.0","14.0","-"
"25-34 years","248.0","123.0","125.0","-"
"35-44 years","787.0","417.0","369.0","1.0"
"45-54 years","535.0","284.0","250.0","1.0"
"55-64 years","389.0","229.0","158.0","2.0"
"65 years and over","227.0","136.0","90.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","216.0","132.0","84.0","-"
"Married","1663.0","883.0","780.0","-"
"Other","314.0","182.0","132.0","-"
"Unknown","24.0","9.0","10.0","5.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","253.0","143.0","110.0","-"
"Service occupations","64.0","38.0","26.0","-"
"Sales and office occupations","51.0","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","22.0","22.0","-","-"
"Production, transportation, and material moving occupations","33.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","177.0","77.0","100.0","-"
"Homemakers","42.0","-","42.0","-"
"Students or children","46.0","22.0","24.0","-"
"Retirees","74.0","49.0","25.0","-"
"Unemployed","15.0","6.0","9.0","-"
"Unknown","1613.0","882.0","726.0","5.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","37.0","22.0","15.0","-"
"California","357.0","214.0","143.0","-"
"Colorado","19.0","7.0","12.0","-"
"Connecticut","57.0","26.0","31.0","-"
"Florida","183.0","99.0","84.0","-"
"Georgia","29.0","13.0","16.0","-"
"Illinois","119.0","59.0","60.0","-"
"Maryland","35.0","19.0","16.0","-"
"Massachusetts","84.0","47.0","37.0","-"
"Michigan","59.0","30.0","29.0","-"
"Nevada","23.0","17.0","6.0","-"
"New Jersey","246.0","134.0","112.0","-"
"New York","489.0","292.0","197.0","-"
"North Carolina","18.0","8.0","10.0","-"
"Ohio","27.0","15.0","12.0","-"
"Oregon","14.0","5.0","9.0","-"
"Pennsylvania","109.0","58.0","51.0","-"
"Texas","76.0","31.0","45.0","-"
"Virginia","41.0","18.0","23.0","-"
"Washington","19.0","8.0","11.0","-"
"Other","152.0","75.0","77.0","-"
"Unknown","24.0","9.0","10.0","5.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
