"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bellingham, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","316.0","132.0","184.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","23.0","6.0","17.0","-"
"25-34 years","64.0","26.0","38.0","-"
"35-44 years","86.0","32.0","54.0","-"
"45-54 years","66.0","31.0","35.0","-"
"55-64 years","50.0","23.0","27.0","-"
"65 years and over","27.0","14.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","57.0","27.0","30.0","-"
"Married","225.0","95.0","130.0","-"
"Other","34.0","10.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","13.0","D","D","-"
"Professional and technical","26.0","18.0","8.0","-"
"Sales","14.0","5.0","9.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","16.0","10.0","6.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","20.0","5.0","15.0","-"
"Military","-","-","-","-"
"No occupation","31.0","6.0","25.0","-"
"Unknown","180.0","75.0","105.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","D","D","D","-"
"Bosnia and Herzegovina","5.0","D","D","-"
"Canada","101.0","44.0","57.0","-"
"Croatia","3.0","D","D","-"
"Egypt","D","D","D","-"
"Fiji","6.0","D","D","-"
"Germany","5.0","D","D","-"
"Hong Kong","6.0","3.0","3.0","-"
"India","29.0","14.0","15.0","-"
"Iran","5.0","D","D","-"
"Ireland","5.0","-","5.0","-"
"Japan","5.0","D","D","-"
"Kazakhstan","4.0","-","4.0","-"
"Korea","6.0","D","D","-"
"Mexico","15.0","8.0","7.0","-"
"Philippines","13.0","4.0","9.0","-"
"Russia","6.0","D","D","-"
"Ukraine","14.0","5.0","9.0","-"
"United Kingdom","18.0","11.0","7.0","-"
"Vietnam","23.0","12.0","11.0","-"
"Other","43.0","13.0","30.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
