"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Brockton, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","362.0","138.0","224.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","9.0","32.0","-"
"25-34 years","105.0","47.0","58.0","-"
"35-44 years","108.0","44.0","64.0","-"
"45-54 years","64.0","27.0","37.0","-"
"55-64 years","22.0","6.0","16.0","-"
"65 years and over","22.0","5.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","104.0","37.0","67.0","-"
"Married","229.0","93.0","136.0","-"
"Other","29.0","8.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","7.0","7.0","-"
"Professional and technical","30.0","13.0","17.0","-"
"Sales","23.0","9.0","14.0","-"
"Administrative support","18.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","40.0","19.0","21.0","-"
"Precision production, craft, repair","D","D","D","-"
"Service","39.0","13.0","26.0","-"
"Military","D","D","-","-"
"No occupation","68.0","16.0","52.0","-"
"Unknown","118.0","49.0","69.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Angola","4.0","D","D","-"
"Brazil","6.0","D","D","-"
"Canada","3.0","-","3.0","-"
"Cape Verde","96.0","32.0","64.0","-"
"China","3.0","D","D","-"
"Dominican Republic","6.0","3.0","3.0","-"
"Egypt","4.0","D","D","-"
"Haiti","84.0","32.0","52.0","-"
"India","10.0","5.0","5.0","-"
"Ireland","10.0","3.0","7.0","-"
"Jamaica","9.0","D","D","-"
"Laos","4.0","-","4.0","-"
"Lebanon","4.0","D","D","-"
"Mexico","5.0","D","D","-"
"Nigeria","7.0","3.0","4.0","-"
"Philippines","12.0","D","D","-"
"Poland","6.0","D","D","-"
"Portugal","13.0","6.0","7.0","-"
"Trinidad and Tobago","7.0","D","D","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","62.0","25.0","37.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
