"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Chico-Paradise, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","292.0","129.0","163.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","50.0","24.0","26.0","-"
"25-34 years","69.0","33.0","36.0","-"
"35-44 years","77.0","32.0","45.0","-"
"45-54 years","47.0","25.0","22.0","-"
"55-64 years","22.0","8.0","14.0","-"
"65 years and over","27.0","7.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","67.0","37.0","30.0","-"
"Married","199.0","86.0","113.0","-"
"Other","26.0","6.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","6.0","8.0","-"
"Professional and technical","20.0","13.0","7.0","-"
"Sales","4.0","D","D","-"
"Administrative support","15.0","5.0","10.0","-"
"Farming, forestry, fisheries","6.0","D","D","-"
"Operators, fabricators, laborers","31.0","24.0","7.0","-"
"Precision production, craft, repair","4.0","4.0","-","-"
"Service","15.0","5.0","10.0","-"
"Military","-","-","-","-"
"No occupation","89.0","30.0","59.0","-"
"Unknown","94.0","37.0","57.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","D","D","-","-"
"Canada","4.0","D","D","-"
"China","5.0","D","D","-"
"El Salvador","4.0","D","D","-"
"Germany","6.0","D","D","-"
"India","10.0","6.0","4.0","-"
"Indonesia","D","D","D","-"
"Iran","D","-","D","-"
"Japan","3.0","D","D","-"
"Laos","92.0","44.0","48.0","-"
"Mexico","81.0","38.0","43.0","-"
"Nicaragua","D","-","D","-"
"Pakistan","6.0","D","D","-"
"Philippines","12.0","D","D","-"
"Romania","8.0","3.0","5.0","-"
"Syria","D","-","D","-"
"Taiwan","D","-","D","-"
"Thailand","24.0","12.0","12.0","-"
"United Kingdom","3.0","3.0","-","-"
"Vietnam","4.0","D","D","-"
"Other","17.0","5.0","12.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
