"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Buffalo-Niagara Falls, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","535.0","253.0","282.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","79.0","33.0","46.0","-"
"25-34 years","137.0","63.0","74.0","-"
"35-44 years","135.0","68.0","67.0","-"
"45-54 years","83.0","43.0","40.0","-"
"55-64 years","59.0","29.0","30.0","-"
"65 years and over","42.0","17.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","141.0","72.0","69.0","-"
"Married","347.0","170.0","177.0","-"
"Other","47.0","11.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","25.0","16.0","9.0","-"
"Professional and technical","80.0","54.0","26.0","-"
"Sales","25.0","6.0","19.0","-"
"Administrative support","16.0","4.0","12.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","53.0","37.0","16.0","-"
"Precision production, craft, repair","19.0","16.0","3.0","-"
"Service","50.0","20.0","30.0","-"
"Military","4.0","4.0","-","-"
"No occupation","187.0","61.0","126.0","-"
"Unknown","76.0","35.0","41.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","14.0","7.0","7.0","-"
"Bosnia and Herzegovina","24.0","10.0","14.0","-"
"Bulgaria","7.0","3.0","4.0","-"
"Canada","37.0","16.0","21.0","-"
"China","33.0","17.0","16.0","-"
"Dominican Republic","8.0","4.0","4.0","-"
"India","53.0","29.0","24.0","-"
"Iran","7.0","D","D","-"
"Iraq","7.0","D","D","-"
"Jamaica","13.0","7.0","6.0","-"
"Korea","10.0","D","D","-"
"Lebanon","10.0","5.0","5.0","-"
"Pakistan","9.0","5.0","4.0","-"
"Poland","18.0","6.0","12.0","-"
"Russia","13.0","3.0","10.0","-"
"Soviet Union (former)","12.0","5.0","7.0","-"
"Ukraine","15.0","6.0","9.0","-"
"United Kingdom","25.0","12.0","13.0","-"
"Vietnam","51.0","24.0","27.0","-"
"Yemen","12.0","7.0","5.0","-"
"Other","156.0","68.0","88.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
