"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Harrisburg-Lebanon-Carlisle, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","326.0","149.0","177.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","42.0","15.0","27.0","-"
"25-34 years","103.0","47.0","56.0","-"
"35-44 years","80.0","42.0","38.0","-"
"45-54 years","63.0","27.0","36.0","-"
"55-64 years","28.0","11.0","17.0","-"
"65 years and over","10.0","7.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","95.0","47.0","48.0","-"
"Married","203.0","94.0","109.0","-"
"Other","27.0","7.0","20.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","D","D","-"
"Professional and technical","39.0","22.0","17.0","-"
"Sales","16.0","4.0","12.0","-"
"Administrative support","17.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","45.0","30.0","15.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","21.0","10.0","11.0","-"
"Military","D","D","D","-"
"No occupation","80.0","29.0","51.0","-"
"Unknown","85.0","36.0","49.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","5.0","D","D","-"
"Bosnia and Herzegovina","17.0","9.0","8.0","-"
"Cambodia","7.0","D","D","-"
"Canada","7.0","4.0","3.0","-"
"Croatia","10.0","4.0","6.0","-"
"Dominican Republic","5.0","-","5.0","-"
"Ecuador","5.0","D","D","-"
"Egypt","5.0","D","D","-"
"Haiti","5.0","D","D","-"
"India","28.0","15.0","13.0","-"
"Italy","6.0","D","D","-"
"Korea","8.0","D","D","-"
"Mexico","8.0","4.0","4.0","-"
"Pakistan","8.0","4.0","4.0","-"
"Philippines","6.0","D","D","-"
"Russia","10.0","4.0","6.0","-"
"Serbia and Montenegro","12.0","8.0","4.0","-"
"Soviet Union (former)","7.0","D","D","-"
"Ukraine","9.0","D","D","-"
"Vietnam","84.0","45.0","39.0","-"
"Other","74.0","27.0","47.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
