"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Milwaukee-Waukesha, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1006.0","466.0","540.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","121.0","47.0","74.0","-"
"25-34 years","270.0","125.0","145.0","-"
"35-44 years","231.0","114.0","117.0","-"
"45-54 years","179.0","93.0","86.0","-"
"55-64 years","100.0","46.0","54.0","-"
"65 years and over","105.0","41.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","196.0","108.0","88.0","-"
"Married","692.0","321.0","371.0","-"
"Other","118.0","37.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","49.0","29.0","20.0","-"
"Professional and technical","104.0","48.0","56.0","-"
"Sales","39.0","15.0","24.0","-"
"Administrative support","20.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","165.0","109.0","56.0","-"
"Precision production, craft, repair","34.0","30.0","4.0","-"
"Service","64.0","16.0","48.0","-"
"Military","D","-","D","-"
"No occupation","204.0","67.0","137.0","-"
"Unknown","323.0","148.0","175.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","22.0","13.0","9.0","-"
"Belarus","15.0","6.0","9.0","-"
"Bosnia and Herzegovina","18.0","12.0","6.0","-"
"China","24.0","10.0","14.0","-"
"Croatia","11.0","6.0","5.0","-"
"India","65.0","33.0","32.0","-"
"Iran","20.0","7.0","13.0","-"
"Jamaica","12.0","3.0","9.0","-"
"Korea","12.0","4.0","8.0","-"
"Laos","188.0","87.0","101.0","-"
"Mexico","124.0","71.0","53.0","-"
"Pakistan","23.0","12.0","11.0","-"
"Philippines","24.0","6.0","18.0","-"
"Poland","28.0","12.0","16.0","-"
"Russia","24.0","8.0","16.0","-"
"Soviet Union (former)","11.0","5.0","6.0","-"
"Thailand","28.0","9.0","19.0","-"
"Ukraine","74.0","27.0","47.0","-"
"United Kingdom","14.0","6.0","8.0","-"
"Vietnam","29.0","18.0","11.0","-"
"Other","235.0","110.0","125.0","-"
"Unknown","5.0","1.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
