"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Fort Pierce-Port St. Lucie, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","375.0","163.0","212.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","42.0","14.0","28.0","-"
"25-34 years","82.0","31.0","51.0","-"
"35-44 years","125.0","53.0","72.0","-"
"45-54 years","55.0","32.0","23.0","-"
"55-64 years","41.0","17.0","24.0","-"
"65 years and over","30.0","16.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","59.0","27.0","32.0","-"
"Married","270.0","116.0","154.0","-"
"Other","46.0","20.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","27.0","15.0","12.0","-"
"Professional and technical","43.0","16.0","27.0","-"
"Sales","17.0","D","D","-"
"Administrative support","21.0","4.0","17.0","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","36.0","D","D","-"
"Precision production, craft, repair","D","11.0","D","-"
"Service","45.0","14.0","31.0","-"
"Military","-","-","-","-"
"No occupation","60.0","15.0","45.0","-"
"Unknown","112.0","56.0","56.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bahamas, The","4.0","D","D","-"
"Bangladesh","5.0","D","D","-"
"Brazil","5.0","D","D","-"
"Canada","18.0","4.0","14.0","-"
"China","4.0","D","D","-"
"Colombia","15.0","6.0","9.0","-"
"Cuba","11.0","8.0","3.0","-"
"Dominican Republic","7.0","3.0","4.0","-"
"Ecuador","6.0","D","D","-"
"Germany","5.0","D","D","-"
"Guatemala","5.0","-","5.0","-"
"Haiti","51.0","21.0","30.0","-"
"Honduras","5.0","-","5.0","-"
"India","11.0","8.0","3.0","-"
"Jamaica","41.0","20.0","21.0","-"
"Mexico","52.0","25.0","27.0","-"
"Philippines","13.0","D","D","-"
"Sweden","5.0","D","D","-"
"Trinidad and Tobago","6.0","D","D","-"
"United Kingdom","24.0","10.0","14.0","-"
"Other","82.0","36.0","46.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
