"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Tucson, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1308.0","510.0","798.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","159.0","63.0","96.0","-"
"25-34 years","324.0","124.0","200.0","-"
"35-44 years","380.0","153.0","227.0","-"
"45-54 years","225.0","87.0","138.0","-"
"55-64 years","132.0","46.0","86.0","-"
"65 years and over","88.0","37.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","295.0","128.0","167.0","-"
"Married","855.0","343.0","512.0","-"
"Other","158.0","39.0","119.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","30.0","14.0","16.0","-"
"Professional and technical","154.0","72.0","82.0","-"
"Sales","61.0","19.0","42.0","-"
"Administrative support","32.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","53.0","41.0","12.0","-"
"Precision production, craft, repair","50.0","39.0","11.0","-"
"Service","153.0","50.0","103.0","-"
"Military","D","14.0","D","-"
"No occupation","322.0","75.0","247.0","-"
"Unknown","427.0","180.0","247.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","8.0","5.0","3.0","-"
"Bosnia and Herzegovina","15.0","9.0","6.0","-"
"Canada","40.0","17.0","23.0","-"
"China","43.0","17.0","26.0","-"
"Colombia","9.0","D","D","-"
"Germany","18.0","8.0","10.0","-"
"Guatemala","10.0","3.0","7.0","-"
"India","30.0","15.0","15.0","-"
"Iran","25.0","8.0","17.0","-"
"Korea","14.0","5.0","9.0","-"
"Laos","9.0","3.0","6.0","-"
"Mexico","599.0","244.0","355.0","-"
"Peru","11.0","D","D","-"
"Philippines","48.0","10.0","38.0","-"
"Russia","37.0","12.0","25.0","-"
"Soviet Union (former)","12.0","6.0","6.0","-"
"Ukraine","23.0","11.0","12.0","-"
"United Kingdom","18.0","6.0","12.0","-"
"Uzbekistan","10.0","4.0","6.0","-"
"Vietnam","61.0","28.0","33.0","-"
"Other","268.0","94.0","174.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
