"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Miami, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14343.0","6428.0","7915.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1351.0","602.0","749.0","-"
"25-34 years","3591.0","1603.0","1988.0","-"
"35-44 years","3694.0","1740.0","1954.0","-"
"45-54 years","2215.0","973.0","1242.0","-"
"55-64 years","1674.0","769.0","905.0","-"
"65 years and over","1818.0","741.0","1077.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3157.0","1571.0","1586.0","-"
"Married","8479.0","3992.0","4487.0","-"
"Other","2702.0","863.0","1839.0","-"
"Unknown","5.0","2.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","1116.0","611.0","505.0","-"
"Professional and technical","926.0","382.0","544.0","-"
"Sales","886.0","367.0","519.0","-"
"Administrative support","1108.0","270.0","838.0","-"
"Farming, forestry, fisheries","17.0","10.0","7.0","-"
"Operators, fabricators, laborers","926.0","740.0","186.0","-"
"Precision production, craft, repair","405.0","379.0","26.0","-"
"Service","1122.0","442.0","680.0","-"
"Military","90.0","76.0","14.0","-"
"No occupation","3461.0","1068.0","2393.0","-"
"Unknown","4286.0","2083.0","2203.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","221.0","115.0","106.0","-"
"Bahamas, The","101.0","36.0","65.0","-"
"Brazil","263.0","98.0","165.0","-"
"Chile","114.0","48.0","66.0","-"
"Colombia","1171.0","464.0","707.0","-"
"Costa Rica","91.0","39.0","52.0","-"
"Cuba","5194.0","2515.0","2679.0","-"
"Dominican Republic","576.0","237.0","339.0","-"
"Ecuador","239.0","100.0","139.0","-"
"El Salvador","111.0","51.0","60.0","-"
"Guatemala","135.0","54.0","81.0","-"
"Haiti","1147.0","472.0","675.0","-"
"Honduras","443.0","153.0","290.0","-"
"Jamaica","627.0","266.0","361.0","-"
"Mexico","182.0","91.0","91.0","-"
"Nicaragua","1053.0","483.0","570.0","-"
"Panama","104.0","40.0","64.0","-"
"Peru","610.0","290.0","320.0","-"
"Trinidad and Tobago","120.0","42.0","78.0","-"
"Venezuela","408.0","184.0","224.0","-"
"Other","1425.0","645.0","780.0","-"
"Unknown","8.0","5.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
