"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Indianapolis, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1190.0","549.0","641.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","98.0","43.0","55.0","-"
"25-34 years","324.0","131.0","193.0","-"
"35-44 years","438.0","214.0","224.0","-"
"45-54 years","189.0","93.0","96.0","-"
"55-64 years","82.0","45.0","37.0","-"
"65 years and over","59.0","23.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","224.0","125.0","99.0","-"
"Married","834.0","370.0","464.0","-"
"Other","132.0","54.0","78.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","115.0","64.0","51.0","-"
"Professional and technical","278.0","157.0","121.0","-"
"Sales","81.0","31.0","50.0","-"
"Administrative support","48.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","117.0","74.0","43.0","-"
"Precision production, craft, repair","26.0","D","D","-"
"Service","145.0","56.0","89.0","-"
"Military","D","D","D","-"
"No occupation","169.0","48.0","121.0","-"
"Unknown","208.0","88.0","120.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","15.0","6.0","9.0","-"
"Bosnia and Herzegovina","21.0","11.0","10.0","-"
"Canada","25.0","13.0","12.0","-"
"China","121.0","53.0","68.0","-"
"Eritrea","15.0","8.0","7.0","-"
"Ethiopia","28.0","11.0","17.0","-"
"Germany","13.0","5.0","8.0","-"
"India","152.0","69.0","83.0","-"
"Iran","17.0","6.0","11.0","-"
"Jamaica","14.0","4.0","10.0","-"
"Korea","40.0","15.0","25.0","-"
"Mexico","109.0","58.0","51.0","-"
"Nigeria","38.0","17.0","21.0","-"
"Pakistan","39.0","18.0","21.0","-"
"Peru","16.0","8.0","8.0","-"
"Philippines","53.0","22.0","31.0","-"
"Russia","26.0","8.0","18.0","-"
"Ukraine","38.0","16.0","22.0","-"
"United Kingdom","29.0","12.0","17.0","-"
"Vietnam","43.0","22.0","21.0","-"
"Other","335.0","165.0","170.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
