"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Grand Rapids-Muskegon-Holland, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","471.0","231.0","240.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","53.0","26.0","27.0","-"
"25-34 years","152.0","71.0","81.0","-"
"35-44 years","139.0","65.0","74.0","-"
"45-54 years","66.0","37.0","29.0","-"
"55-64 years","36.0","20.0","16.0","-"
"65 years and over","25.0","12.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","110.0","63.0","47.0","-"
"Married","330.0","159.0","171.0","-"
"Other","31.0","9.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","21.0","11.0","10.0","-"
"Professional and technical","46.0","26.0","20.0","-"
"Sales","16.0","D","D","-"
"Administrative support","8.0","-","8.0","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","128.0","72.0","56.0","-"
"Precision production, craft, repair","22.0","D","D","-"
"Service","31.0","9.0","22.0","-"
"Military","D","D","-","-"
"No occupation","52.0","13.0","39.0","-"
"Unknown","144.0","74.0","70.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","6.0","D","D","-"
"Azerbaijan","6.0","D","D","-"
"Bosnia and Herzegovina","37.0","21.0","16.0","-"
"Cambodia","9.0","3.0","6.0","-"
"Canada","16.0","11.0","5.0","-"
"China","14.0","8.0","6.0","-"
"Dominican Republic","24.0","11.0","13.0","-"
"Eritrea","6.0","D","D","-"
"Ethiopia","4.0","D","D","-"
"India","13.0","7.0","6.0","-"
"Korea","6.0","3.0","3.0","-"
"Laos","26.0","20.0","6.0","-"
"Mexico","62.0","31.0","31.0","-"
"Netherlands","6.0","D","D","-"
"Philippines","11.0","D","D","-"
"Poland","6.0","D","D","-"
"Russia","9.0","3.0","6.0","-"
"United Kingdom","6.0","D","D","-"
"Vietnam","119.0","53.0","66.0","-"
"Yemen","5.0","D","D","-"
"Other","80.0","37.0","43.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
