"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Philadelphia, PA-NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6230.0","2863.0","3367.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","752.0","340.0","412.0","-"
"25-34 years","1537.0","672.0","865.0","-"
"35-44 years","1664.0","760.0","904.0","-"
"45-54 years","1134.0","557.0","577.0","-"
"55-64 years","641.0","320.0","321.0","-"
"65 years and over","502.0","214.0","288.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1507.0","761.0","746.0","-"
"Married","4102.0","1910.0","2192.0","-"
"Other","614.0","189.0","425.0","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","388.0","234.0","154.0","-"
"Professional and technical","733.0","368.0","365.0","-"
"Sales","261.0","97.0","164.0","-"
"Administrative support","142.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","464.0","301.0","163.0","-"
"Precision production, craft, repair","166.0","151.0","15.0","-"
"Service","521.0","218.0","303.0","-"
"Military","D","35.0","D","-"
"No occupation","1636.0","637.0","999.0","-"
"Unknown","1878.0","792.0","1086.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","214.0","113.0","101.0","-"
"Bangladesh","108.0","65.0","43.0","-"
"Cambodia","121.0","47.0","74.0","-"
"China","487.0","197.0","290.0","-"
"Colombia","70.0","29.0","41.0","-"
"Dominican Republic","104.0","39.0","65.0","-"
"Haiti","149.0","49.0","100.0","-"
"India","814.0","425.0","389.0","-"
"Jamaica","205.0","76.0","129.0","-"
"Korea","359.0","160.0","199.0","-"
"Liberia","75.0","26.0","49.0","-"
"Mexico","61.0","36.0","25.0","-"
"Nigeria","96.0","52.0","44.0","-"
"Pakistan","91.0","42.0","49.0","-"
"Philippines","146.0","58.0","88.0","-"
"Poland","138.0","62.0","76.0","-"
"Russia","208.0","75.0","133.0","-"
"Ukraine","438.0","207.0","231.0","-"
"United Kingdom","120.0","63.0","57.0","-"
"Vietnam","423.0","188.0","235.0","-"
"Other","1785.0","848.0","937.0","-"
"Unknown","18.0","6.0","12.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
