"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Kansas City, MO-KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1607.0","768.0","839.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","179.0","78.0","101.0","-"
"25-34 years","520.0","249.0","271.0","-"
"35-44 years","490.0","229.0","261.0","-"
"45-54 years","218.0","104.0","114.0","-"
"55-64 years","136.0","78.0","58.0","-"
"65 years and over","64.0","30.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","316.0","196.0","120.0","-"
"Married","1142.0","523.0","619.0","-"
"Other","148.0","49.0","99.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","147.0","96.0","51.0","-"
"Professional and technical","240.0","128.0","112.0","-"
"Sales","104.0","50.0","54.0","-"
"Administrative support","90.0","19.0","71.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","264.0","181.0","83.0","-"
"Precision production, craft, repair","47.0","36.0","11.0","-"
"Service","217.0","86.0","131.0","-"
"Military","11.0","7.0","4.0","-"
"No occupation","323.0","82.0","241.0","-"
"Unknown","164.0","83.0","81.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","32.0","17.0","15.0","-"
"China","62.0","29.0","33.0","-"
"Ethiopia","50.0","26.0","24.0","-"
"Haiti","24.0","12.0","12.0","-"
"Honduras","20.0","7.0","13.0","-"
"India","133.0","66.0","67.0","-"
"Iran","47.0","21.0","26.0","-"
"Iraq","43.0","35.0","8.0","-"
"Jordan","21.0","13.0","8.0","-"
"Korea","37.0","15.0","22.0","-"
"Laos","32.0","19.0","13.0","-"
"Mexico","203.0","91.0","112.0","-"
"Nigeria","28.0","11.0","17.0","-"
"Pakistan","35.0","19.0","16.0","-"
"Philippines","50.0","12.0","38.0","-"
"Russia","32.0","10.0","22.0","-"
"Somalia","65.0","29.0","36.0","-"
"Ukraine","22.0","9.0","13.0","-"
"United Kingdom","35.0","12.0","23.0","-"
"Vietnam","138.0","78.0","60.0","-"
"Other","493.0","235.0","258.0","-"
"Unknown","5.0","2.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
