"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: West Palm Beach-Boca Raton, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2872.0","1244.0","1628.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","263.0","109.0","154.0","-"
"25-34 years","761.0","315.0","446.0","-"
"35-44 years","876.0","387.0","489.0","-"
"45-54 years","528.0","235.0","293.0","-"
"55-64 years","270.0","126.0","144.0","-"
"65 years and over","174.0","72.0","102.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","597.0","267.0","330.0","-"
"Married","1894.0","855.0","1039.0","-"
"Other","379.0","121.0","258.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","195.0","106.0","89.0","-"
"Professional and technical","310.0","122.0","188.0","-"
"Sales","190.0","86.0","104.0","-"
"Administrative support","170.0","42.0","128.0","-"
"Farming, forestry, fisheries","6.0","6.0","-","-"
"Operators, fabricators, laborers","155.0","134.0","21.0","-"
"Precision production, craft, repair","74.0","D","D","-"
"Service","400.0","144.0","256.0","-"
"Military","15.0","D","D","-"
"No occupation","487.0","119.0","368.0","-"
"Unknown","870.0","405.0","465.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","42.0","25.0","17.0","-"
"Bangladesh","38.0","23.0","15.0","-"
"Brazil","83.0","28.0","55.0","-"
"Canada","106.0","44.0","62.0","-"
"Colombia","197.0","67.0","130.0","-"
"Cuba","186.0","91.0","95.0","-"
"Dominican Republic","61.0","32.0","29.0","-"
"Ecuador","47.0","20.0","27.0","-"
"Haiti","511.0","213.0","298.0","-"
"Honduras","48.0","19.0","29.0","-"
"India","52.0","24.0","28.0","-"
"Jamaica","324.0","118.0","206.0","-"
"Mexico","90.0","52.0","38.0","-"
"Nicaragua","57.0","25.0","32.0","-"
"Peru","99.0","39.0","60.0","-"
"Philippines","57.0","18.0","39.0","-"
"South Africa","27.0","12.0","15.0","-"
"Trinidad and Tobago","64.0","31.0","33.0","-"
"United Kingdom","68.0","29.0","39.0","-"
"Venezuela","49.0","19.0","30.0","-"
"Other","665.0","314.0","351.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
