"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lowell, MA-NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","843.0","397.0","446.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","123.0","57.0","66.0","-"
"25-34 years","236.0","106.0","130.0","-"
"35-44 years","265.0","130.0","135.0","-"
"45-54 years","105.0","47.0","58.0","-"
"55-64 years","72.0","37.0","35.0","-"
"65 years and over","42.0","20.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","264.0","130.0","134.0","-"
"Married","488.0","232.0","256.0","-"
"Other","91.0","35.0","56.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","29.0","21.0","8.0","-"
"Professional and technical","83.0","49.0","34.0","-"
"Sales","24.0","7.0","17.0","-"
"Administrative support","D","D","7.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","148.0","78.0","70.0","-"
"Precision production, craft, repair","21.0","12.0","9.0","-"
"Service","35.0","16.0","19.0","-"
"Military","D","D","-","-"
"No occupation","233.0","89.0","144.0","-"
"Unknown","258.0","120.0","138.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","18.0","11.0","7.0","-"
"Cambodia","277.0","119.0","158.0","-"
"Cameroon","6.0","D","D","-"
"Canada","10.0","D","D","-"
"China","25.0","11.0","14.0","-"
"Colombia","41.0","18.0","23.0","-"
"Dominican Republic","19.0","11.0","8.0","-"
"Ghana","14.0","6.0","8.0","-"
"Haiti","11.0","6.0","5.0","-"
"India","106.0","54.0","52.0","-"
"Korea","7.0","D","D","-"
"Laos","43.0","21.0","22.0","-"
"Liberia","8.0","3.0","5.0","-"
"Philippines","6.0","3.0","3.0","-"
"Portugal","29.0","13.0","16.0","-"
"Russia","5.0","D","D","-"
"Sierra Leone","6.0","D","D","-"
"Thailand","52.0","23.0","29.0","-"
"United Kingdom","10.0","7.0","3.0","-"
"Vietnam","63.0","31.0","32.0","-"
"Other","86.0","44.0","42.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
