"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Stockton-Lodi, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1859.0","845.0","1014.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","263.0","98.0","165.0","-"
"25-34 years","560.0","254.0","306.0","-"
"35-44 years","484.0","240.0","244.0","-"
"45-54 years","284.0","122.0","162.0","-"
"55-64 years","157.0","75.0","82.0","-"
"65 years and over","111.0","56.0","55.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","428.0","212.0","216.0","-"
"Married","1308.0","598.0","710.0","-"
"Other","123.0","35.0","88.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","107.0","60.0","47.0","-"
"Professional and technical","133.0","55.0","78.0","-"
"Sales","60.0","26.0","34.0","-"
"Administrative support","102.0","32.0","70.0","-"
"Farming, forestry, fisheries","13.0","D","D","-"
"Operators, fabricators, laborers","314.0","231.0","83.0","-"
"Precision production, craft, repair","50.0","46.0","4.0","-"
"Service","149.0","52.0","97.0","-"
"Military","4.0","D","D","-"
"No occupation","383.0","105.0","278.0","-"
"Unknown","544.0","230.0","314.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","27.0","12.0","15.0","-"
"Cambodia","75.0","30.0","45.0","-"
"China","58.0","23.0","35.0","-"
"El Salvador","29.0","14.0","15.0","-"
"Fiji","41.0","15.0","26.0","-"
"Hong Kong","20.0","9.0","11.0","-"
"India","168.0","79.0","89.0","-"
"Iran","14.0","6.0","8.0","-"
"Jordan","7.0","D","D","-"
"Korea","13.0","4.0","9.0","-"
"Laos","115.0","47.0","68.0","-"
"Mexico","547.0","272.0","275.0","-"
"Nicaragua","12.0","7.0","5.0","-"
"Pakistan","68.0","31.0","37.0","-"
"Peru","14.0","10.0","4.0","-"
"Philippines","342.0","151.0","191.0","-"
"Portugal","21.0","10.0","11.0","-"
"Taiwan","8.0","D","D","-"
"Thailand","35.0","9.0","26.0","-"
"Vietnam","84.0","43.0","41.0","-"
"Other","157.0","63.0","94.0","-"
"Unknown","4.0","4.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
