"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Hartford, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1481.0","634.0","847.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","169.0","73.0","96.0","-"
"25-34 years","380.0","132.0","248.0","-"
"35-44 years","417.0","192.0","225.0","-"
"45-54 years","250.0","117.0","133.0","-"
"55-64 years","170.0","76.0","94.0","-"
"65 years and over","95.0","44.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","333.0","145.0","188.0","-"
"Married","990.0","432.0","558.0","-"
"Other","158.0","57.0","101.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","35.0","9.0","26.0","-"
"Professional and technical","93.0","45.0","48.0","-"
"Sales","31.0","10.0","21.0","-"
"Administrative support","21.0","4.0","17.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","54.0","D","D","-"
"Precision production, craft, repair","20.0","20.0","-","-"
"Service","72.0","10.0","62.0","-"
"Military","8.0","D","D","-"
"No occupation","630.0","246.0","384.0","-"
"Unknown","517.0","243.0","274.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","67.0","33.0","34.0","-"
"Canada","55.0","25.0","30.0","-"
"China","35.0","17.0","18.0","-"
"Colombia","26.0","12.0","14.0","-"
"Dominican Republic","21.0","8.0","13.0","-"
"Ghana","23.0","12.0","11.0","-"
"Guyana","40.0","15.0","25.0","-"
"India","124.0","50.0","74.0","-"
"Italy","31.0","12.0","19.0","-"
"Jamaica","241.0","84.0","157.0","-"
"Pakistan","37.0","18.0","19.0","-"
"Peru","61.0","24.0","37.0","-"
"Philippines","24.0","8.0","16.0","-"
"Poland","198.0","82.0","116.0","-"
"Portugal","34.0","18.0","16.0","-"
"Romania","18.0","7.0","11.0","-"
"Trinidad and Tobago","22.0","6.0","16.0","-"
"Ukraine","18.0","7.0","11.0","-"
"United Kingdom","36.0","14.0","22.0","-"
"Vietnam","40.0","20.0","20.0","-"
"Other","330.0","162.0","168.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
