"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Dayton-Springfield, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","338.0","150.0","188.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","25.0","6.0","19.0","-"
"25-34 years","82.0","38.0","44.0","-"
"35-44 years","113.0","50.0","63.0","-"
"45-54 years","55.0","30.0","25.0","-"
"55-64 years","43.0","18.0","25.0","-"
"65 years and over","20.0","8.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","48.0","25.0","23.0","-"
"Married","255.0","114.0","141.0","-"
"Other","35.0","11.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","22.0","15.0","7.0","-"
"Professional and technical","56.0","33.0","23.0","-"
"Sales","8.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","19.0","15.0","4.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","19.0","5.0","14.0","-"
"Military","10.0","6.0","4.0","-"
"No occupation","164.0","57.0","107.0","-"
"Unknown","36.0","12.0","24.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","7.0","4.0","3.0","-"
"China","13.0","5.0","8.0","-"
"Colombia","7.0","D","D","-"
"Ethiopia","7.0","D","D","-"
"Fiji","4.0","D","D","-"
"India","64.0","28.0","36.0","-"
"Iran","12.0","4.0","8.0","-"
"Iraq","5.0","5.0","-","-"
"Ireland","12.0","4.0","8.0","-"
"Korea","17.0","D","D","-"
"Lebanon","6.0","D","D","-"
"Mexico","15.0","8.0","7.0","-"
"Nigeria","11.0","6.0","5.0","-"
"Pakistan","11.0","7.0","4.0","-"
"Philippines","20.0","6.0","14.0","-"
"Rwanda","6.0","D","D","-"
"Syria","5.0","D","D","-"
"Taiwan","5.0","D","D","-"
"United Kingdom","12.0","6.0","6.0","-"
"Vietnam","16.0","8.0","8.0","-"
"Other","78.0","35.0","43.0","-"
"Unknown","5.0","3.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
