"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Tacoma, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1172.0","513.0","659.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","136.0","63.0","73.0","-"
"25-34 years","377.0","196.0","181.0","-"
"35-44 years","278.0","121.0","157.0","-"
"45-54 years","147.0","53.0","94.0","-"
"55-64 years","109.0","39.0","70.0","-"
"65 years and over","125.0","41.0","84.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","270.0","158.0","112.0","-"
"Married","746.0","324.0","422.0","-"
"Other","156.0","31.0","125.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","27.0","16.0","11.0","-"
"Professional and technical","40.0","25.0","15.0","-"
"Sales","36.0","13.0","23.0","-"
"Administrative support","17.0","5.0","12.0","-"
"Farming, forestry, fisheries","4.0","D","D","-"
"Operators, fabricators, laborers","45.0","34.0","11.0","-"
"Precision production, craft, repair","15.0","D","D","-"
"Service","49.0","12.0","37.0","-"
"Military","73.0","61.0","12.0","-"
"No occupation","173.0","62.0","111.0","-"
"Unknown","693.0","270.0","423.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"American Samoa","16.0","8.0","8.0","-"
"Cambodia","77.0","35.0","42.0","-"
"Canada","31.0","14.0","17.0","-"
"China","13.0","7.0","6.0","-"
"Germany","21.0","6.0","15.0","-"
"Ghana","9.0","9.0","-","-"
"India","17.0","9.0","8.0","-"
"Korea","205.0","65.0","140.0","-"
"Laos","13.0","8.0","5.0","-"
"Mexico","73.0","44.0","29.0","-"
"Moldova","27.0","11.0","16.0","-"
"Panama","9.0","D","D","-"
"Peru","11.0","5.0","6.0","-"
"Philippines","148.0","54.0","94.0","-"
"Poland","11.0","6.0","5.0","-"
"Russia","28.0","14.0","14.0","-"
"Thailand","27.0","13.0","14.0","-"
"Ukraine","46.0","16.0","30.0","-"
"United Kingdom","14.0","D","D","-"
"Vietnam","165.0","81.0","84.0","-"
"Other","208.0","101.0","107.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
