"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Knoxville, TN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","198.0","86.0","112.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","22.0","8.0","14.0","-"
"25-34 years","37.0","14.0","23.0","-"
"35-44 years","78.0","34.0","44.0","-"
"45-54 years","32.0","16.0","16.0","-"
"55-64 years","19.0","7.0","12.0","-"
"65 years and over","10.0","7.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","17.0","19.0","-"
"Married","153.0","65.0","88.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","6.0","10.0","-"
"Professional and technical","31.0","22.0","9.0","-"
"Sales","10.0","D","D","-"
"Administrative support","10.0","3.0","7.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","54.0","25.0","29.0","-"
"Precision production, craft, repair","D","D","D","-"
"Service","18.0","6.0","12.0","-"
"Military","-","-","-","-"
"No occupation","35.0","7.0","28.0","-"
"Unknown","20.0","10.0","10.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","8.0","5.0","3.0","-"
"Brazil","3.0","-","3.0","-"
"Canada","5.0","D","D","-"
"China","6.0","D","D","-"
"Costa Rica","3.0","-","3.0","-"
"Egypt","4.0","D","D","-"
"Ethiopia","4.0","D","D","-"
"Hong Kong","4.0","D","D","-"
"India","20.0","8.0","12.0","-"
"Korea","5.0","D","D","-"
"Mexico","7.0","3.0","4.0","-"
"Pakistan","8.0","3.0","5.0","-"
"Philippines","9.0","-","9.0","-"
"Poland","6.0","3.0","3.0","-"
"Romania","7.0","D","D","-"
"Russia","6.0","3.0","3.0","-"
"Syria","4.0","D","D","-"
"Taiwan","8.0","3.0","5.0","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","20.0","7.0","13.0","-"
"Other","53.0","34.0","19.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
