"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Seattle-Bellevue-Everett, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7968.0","3567.0","4401.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","930.0","466.0","464.0","-"
"25-34 years","2300.0","975.0","1325.0","-"
"35-44 years","2166.0","1002.0","1164.0","-"
"45-54 years","1289.0","577.0","712.0","-"
"55-64 years","675.0","287.0","388.0","-"
"65 years and over","608.0","260.0","348.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1962.0","1094.0","868.0","-"
"Married","5135.0","2185.0","2950.0","-"
"Other","871.0","288.0","583.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","210.0","110.0","100.0","-"
"Professional and technical","475.0","230.0","245.0","-"
"Sales","267.0","111.0","156.0","-"
"Administrative support","156.0","31.0","125.0","-"
"Farming, forestry, fisheries","10.0","D","D","-"
"Operators, fabricators, laborers","314.0","208.0","106.0","-"
"Precision production, craft, repair","112.0","90.0","22.0","-"
"Service","456.0","163.0","293.0","-"
"Military","60.0","D","D","-"
"No occupation","971.0","303.0","668.0","-"
"Unknown","4937.0","2261.0","2676.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","113.0","56.0","57.0","-"
"Cambodia","224.0","81.0","143.0","-"
"Canada","220.0","96.0","124.0","-"
"China","503.0","214.0","289.0","-"
"Ethiopia","269.0","122.0","147.0","-"
"Hong Kong","148.0","60.0","88.0","-"
"India","439.0","221.0","218.0","-"
"Iran","167.0","75.0","92.0","-"
"Korea","560.0","228.0","332.0","-"
"Laos","117.0","54.0","63.0","-"
"Mexico","307.0","157.0","150.0","-"
"Philippines","723.0","290.0","433.0","-"
"Romania","132.0","61.0","71.0","-"
"Russia","219.0","88.0","131.0","-"
"Somalia","254.0","119.0","135.0","-"
"Taiwan","191.0","74.0","117.0","-"
"Thailand","132.0","48.0","84.0","-"
"Ukraine","293.0","125.0","168.0","-"
"United Kingdom","132.0","66.0","66.0","-"
"Vietnam","867.0","381.0","486.0","-"
"Other","1949.0","946.0","1003.0","-"
"Unknown","9.0","5.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
