"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: San Antonio, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1913.0","830.0","1083.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","269.0","114.0","155.0","-"
"25-34 years","546.0","248.0","298.0","-"
"35-44 years","542.0","238.0","304.0","-"
"45-54 years","280.0","124.0","156.0","-"
"55-64 years","157.0","61.0","96.0","-"
"65 years and over","119.0","45.0","74.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","392.0","192.0","200.0","-"
"Married","1308.0","560.0","748.0","-"
"Other","213.0","78.0","135.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","117.0","64.0","53.0","-"
"Professional and technical","233.0","104.0","129.0","-"
"Sales","129.0","41.0","88.0","-"
"Administrative support","70.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","161.0","136.0","25.0","-"
"Precision production, craft, repair","D","60.0","D","-"
"Service","262.0","82.0","180.0","-"
"Military","124.0","80.0","44.0","-"
"No occupation","476.0","110.0","366.0","-"
"Unknown","275.0","140.0","135.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","15.0","10.0","5.0","-"
"Canada","29.0","15.0","14.0","-"
"China","42.0","20.0","22.0","-"
"Colombia","34.0","20.0","14.0","-"
"El Salvador","24.0","11.0","13.0","-"
"Germany","29.0","6.0","23.0","-"
"Guatemala","17.0","10.0","7.0","-"
"Honduras","16.0","4.0","12.0","-"
"India","85.0","40.0","45.0","-"
"Iran","29.0","15.0","14.0","-"
"Korea","56.0","19.0","37.0","-"
"Mexico","896.0","370.0","526.0","-"
"Nigeria","20.0","11.0","9.0","-"
"Pakistan","20.0","9.0","11.0","-"
"Panama","18.0","3.0","15.0","-"
"Peru","17.0","8.0","9.0","-"
"Philippines","114.0","38.0","76.0","-"
"Thailand","28.0","10.0","18.0","-"
"United Kingdom","22.0","8.0","14.0","-"
"Vietnam","67.0","35.0","32.0","-"
"Other","333.0","167.0","166.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
